gamer_tag,full_name,role,residency,country,team
ScubaChris,Christopher Lee,Jungle,Unknown/None,united states,DoubleBuff
Nubypoohbear,Nicholas Harlan,Mid,Unknown/None,united states,DoubleBuff
flapyBURfish,Tony Pham,Ad Carry,Unknown/None,united states,DoubleBuff
Unstoppable,Johnny Tran,Support,Unknown/None,united states,DoubleBuff
Niko,Nikolay Forkin,Top,Unknown/None,united states,Fidelis
Tsunamiie,Brian Her,Jungle,Unknown/None,canada,Fidelis
Arthelon,Tyler Eder,Mid,Unknown/None,united states,Fidelis
Virus (Robert White),Robert White,Ad Carry,Unknown/None,united states,Fidelis
Pröphet,Daniel Fetterman,Support,Unknown/None,united states,Fidelis
Balls,An Van Le,Top,Unknown/None,united states,Quantic
Meteos,William Hartman,Jungle,Unknown/None,united states,Quantic
Hai,Hai Du Lam,Mid,Unknown/None,united states,Quantic
SnEaKyCaStRo,Zachary Scuderi,Ad Carry,Unknown/None,united states,Quantic
LemonNation,Daerek Hart,Support,Unknown/None,united states,Quantic
Anxietylol,Kevin Duque,Top,Unknown/None,united states,Team Astral Poke
Remstars,Ryan Lee,Jungle,Unknown/None,united states,Team Astral Poke
Newbert,Scotty Linney,Mid,Unknown/None,united states,Team Astral Poke
bobbyhankhill,Cameron Nelson,Ad Carry,Unknown/None,united states,Team Astral Poke
NydusHerMain,Philip Sohn,Support,Unknown/None,canada,Team Astral Poke
MegaZero,Patrick Glinsman,Top,Unknown/None,united states,MRN
ClakeyD,Clark Douglas Smith,Jungle,Unknown/None,united states,MRN
ecco,Tyler Spesick,Mid,Unknown/None,united states,MRN
Nientonsoh,Zachary Malhas,Ad Carry,Unknown/None,united states,MRN
Heartbeat,"Sungmoo ""Peter"" Lim (임성무)",Support,Unknown/None,south korea,MRN
Hirishin,Kevin Duong,Top,Unknown/None,united states,TSB
Ghoztzero,Alex Dubois,Jungle,Unknown/None,united states,TSB
EHomda,Edmund Hom,Mid,Unknown/None,united states,TSB
Dkbnet,George Truong,Ad Carry,Unknown/None,united states,TSB
ArcZSlash,Duke Pham,Support,Unknown/None,united states,TSB
Grim Samurai,Dustin Serafin,Top,Unknown/None,united states,Team Summon
Sickoscott,Scott Hong,Jungle,Unknown/None,united states,Team Summon
Captain Korea,Justin Bae (중원배),Mid,Unknown/None,south korea,Team Summon
otter,Brian Baniqued,Ad Carry,Unknown/None,united states,Team Summon
L0CUST,Patrick Miller,Support,Unknown/None,united states,Team Summon
Cris,Cristian Rosales,Top,Unknown/None,mx,VES
Nk Inc,Andrew Erickson,Jungle,Unknown/None,united states,VES
Vileroze (Joseph Bourassa),Joseph Bourassa,Mid,Unknown/None,united states,VES
mapléstreet,Ainslie Wyllie,Ad Carry,Unknown/None,canada,VES
Evaniskus,Evan Stevens,Support,Unknown/None,united states,VES
Balls,An Van Le,Top,Unknown/None,united states,c9
Meteos,William Hartman,Jungle,Unknown/None,united states,c9
Hai,Hai Lam,Mid,Unknown/None,united states,c9
SnEaKyCaStRo,Zachary Scuderi,Ad Carry,Unknown/None,united states,c9
LemonNation,Daerek Hart,Support,Unknown/None,united states,c9
Nientonsoh,Zachary Malhas,Top,Unknown/None,united states,clg
bigfatlp,Michael Tang,Jungle,Unknown/None,canada,clg
Link,Austin Shin,Mid,Unknown/None,united states,clg
Doublelift,Yiliang Peng,Ad Carry,Unknown/None,united states,clg
Chauster,Steve Chau,Support,Unknown/None,united states,clg
ZionSpartan,Darshan Upadhyaya,Top,Unknown/None,canada,c
Jintae,Justin Dinh,Top,Unknown/None,united states,c
NintendudeX,Joshua Atkins,Jungle,Unknown/None,united states,c
Shiphtur,Danny Le,Mid,Unknown/None,canada,c
DontMashMe,Brandon Phan,Ad Carry,Unknown/None,canada,c
Daydreamin,Miles Hoard,Support,Unknown/None,united states,c
NyJacky,Chenglong Wang,Mid,Unknown/None,china,crs
EDward,Edward Abgaryan,Support,Unknown/None,am,crs
KiWiKiD,Alan Nguyen,Top,Unknown/None,united states,d
Crumbz,Alberto Rengifo,Jungle,Unknown/None,ve,d
scarra,William Li,Mid,Unknown/None,united states,d
imaqtpie,Michael Santana,Ad Carry,Unknown/None,united states,d
Patoy,Jordan Blackburn,Support,Unknown/None,united states,d
Sycho Sid,Benny Hung,Top,Unknown/None,united states,v
Xmithie,Jake Puchero,Jungle,Unknown/None,ph,v
mancloud,Zachary Hoschar,Mid,Unknown/None,united states,v
Zuna,Christopher Buechter,Ad Carry,Unknown/None,united states,v
BloodWater,Lyubomir Spasov,Support,Unknown/None,bg,v
Cris,Cristian Rosales,Top,Unknown/None,mx,ves
Nk Inc,Andrew Erickson,Jungle,Unknown/None,united states,ves
Vileroze (Joseph Bourassa),Joseph Bourassa,Unknown,Unknown/None,united states,ves
ecco,Tyler Spesick,Mid,Unknown/None,united states,ves
mapléstreet,Ainslie Wyllie,Ad Carry,Unknown/None,canada,ves
Evaniskus,Evan Stevens,Support,Unknown/None,united states,ves
Balls,An Van Le,Top,Unknown/None,united states,C9
Meteos,William Hartman,Jungle,Unknown/None,united states,C9
Hai,Hai Lam,Mid,Unknown/None,united states,C9
SnEaKyCaStRo,Zachary Scuderi,Ad Carry,Unknown/None,united states,C9
LemonNation,Daerek Hart,Support,Unknown/None,united states,C9
Nientonsoh,Zachary Malhas,Top,Unknown/None,united states,CLG
bigfatlp,Michael Tang,Jungle,Unknown/None,canada,CLG
Doublelift,Yiliang Peng,Ad Carry,Unknown/None,united states,CLG
Chauster,Steve Chau,Support,Unknown/None,united states,CLG
NyJacky,Chenglong Wang,Mid,Unknown/None,china,CRS
EDward,Edward Abgaryan,Support,Unknown/None,am,CRS
Sycho Sid,Benny Hung,Top,Unknown/None,united states,VULCUN
Xmithie,Jake Puchero,Jungle,Unknown/None,ph,VULCUN
mancloud,Zachary Hoschar,Mid,Unknown/None,united states,VULCUN
Zuna,Christopher Buechter,Ad Carry,Unknown/None,united states,VULCUN
BloodWater,Lyubomir Spasov,Support,Unknown/None,bg,VULCUN
Cris,Cristian Rosales,Top,Unknown/None,mx,COG
Cpt Ziploc,William Despard,Jungle,Unknown/None,canada,COG
Zamphira,François Boucher,Mid,Unknown/None,canada,COG
nothinghere,Gabriel Charbonneau,Ad Carry,Unknown/None,canada,COG
Zaineking,Will Bottrell,Support,Unknown/None,united states,COG
MegaZero,Patrick Glinsman,Top,Unknown/None,united states,COL
Ninjaken,Andy Nong,Jungle,Unknown/None,united states,COL
Jintae,Justin Dinh,Mid,Unknown/None,united states,COL
Westrice,Jonathan Nguyen,Top,Unknown/None,united states,DTG
Brokenshard,Ram Djemal,Jungle,Unknown/None,il,DTG
Arthelon,Tyler Eder,Mid,Unknown/None,united states,DTG
RobertxLee,Robert Lee,Ad Carry,Unknown/None,united states,DTG
Bubbadub,Royce Newcomb,Support,Unknown/None,united states,DTG
InnoX,Tyson Kapler,Top,Unknown/None,canada,EG.NA
Snoopeh,Stephen Ellis,Jungle,Unknown/None,united kingdom,EG.NA
Pobelter,Eugene Park,Mid,Unknown/None,united states,EG.NA
Yellowpete,Peter Wüppen,Ad Carry,Unknown/None,germany,EG.NA
Krepo,Mitch Voorspoels,Support,Unknown/None,belgium,EG.NA
Apple,Jung Cheol-woo (정철우),Top,Unknown/None,south korea,QUANTIC
Prime (Yoon Du-sik),Yoon Du-sik (윤두식),Jungle,Unknown/None,south korea,QUANTIC
SuNo,An Sun-ho (안순호),Mid,Unknown/None,south korea,QUANTIC
Locodoco,Choi Yoon-sub (최윤섭),Ad Carry,Unknown/None,south korea,QUANTIC
Gunza,Jung Gun-hee (정건희),Support,Unknown/None,south korea,QUANTIC
ZionSpartan,Darshan Upadhyaya,Top,Unknown/None,canada,CST
NintendudeX,Joshua Atkins,Jungle,Unknown/None,united states,CST
Shiphtur,Danny Le,Mid,Unknown/None,canada,CST
WizFujiiN,Apollo Price,Ad Carry,Unknown/None,united states,CST
Daydreamin,Miles Hoard,Support,Unknown/None,united states,CST
Quas,Diego Ruiz,Top,Unknown/None,ve,CRS
IWDominate,Christian Rivera,Jungle,Unknown/None,united states,CRS
Voyboy,Joedat Esfahani,Mid,Unknown/None,united states,CRS
Zekent,George Liu,Support,Unknown/None,united states,CRS
Yazuki,Gabriel Ng,Top,Unknown/None,united states,TWZ
Kez,Kevin Jeon,Jungle,Unknown/None,united states,TWZ
Bischu,Aaron Kim (김형석),Mid,Unknown/None,south korea,TWZ
bobbyhankhill,Cameron Nelson,Ad Carry,Unknown/None,united states,TWZ
NydusHerMain,Philip Sohn,Support,Unknown/None,canada,TWZ
get snuggled,Richard Pilkington,Top,Unknown/None,united states,VVV
PorpoisePops,Braeden Schwark,Jungle,Unknown/None,canada,VVV
CheesdBeluga,Linden Schwark,Mid,Unknown/None,canada,VVV
Tails,Jie Zi-Xing (介子兴),Ad Carry,Unknown/None,china,VVV
Godshu,Alec Fichter,Support,Unknown/None,united states,VVV
Balls,An Van Le,Top,Unknown/None,united states,Cloud9
Meteos,William Hartman,Jungle,Unknown/None,united states,Cloud9
Hai,Hai Lam,Mid,Unknown/None,united states,Cloud9
SnEaKyCaStRo,Zachary Scuderi,Ad Carry,Unknown/None,united states,Cloud9
LemonNation,Daerek Hart,Support,Unknown/None,united states,Cloud9
Link,Austin Shin,Unknown,Unknown/None,united states,CLG
dexter,Marcel Feldkamp,Jungle,Unknown/None,germany,CLG
HotshotGG,George Georgallidis,Mid,Unknown/None,canada,CLG
Chauster,Steve Chau,Mid,Unknown/None,united states,CLG
Thinkcard,Thomas Slotkin,Jungle,Unknown/None,united states,EG.NA
RobertxLee,Robert Lee,Ad Carry,Unknown/None,united states,EG.NA
Ken,Kenneth Tang,Support,Unknown/None,united states,EG.NA
ZionSpartan,Darshan Upadhyaya,Top,Unknown/None,canada,Coast
NintendudeX,Joshua Atkins,Jungle,Unknown/None,united states,Coast
Shiphtur,Danny Le,Mid,Unknown/None,canada,Coast
WizFujiiN,Apollo Price,Ad Carry,Unknown/None,canada,Coast
Daydreamin,Miles Hoard,Support,Unknown/None,united states,Coast
Quas,Diego Ruiz,Top,Unknown/None,ve,Curse
IWDominate,Christian Rivera,Jungle,Unknown/None,united states,Curse
Voyboy,Joedat Esfahani,Mid,Unknown/None,united states,Curse
Cop,David Roberson,Ad Carry,Unknown/None,united states,Curse
Zekent,George Liu,Support,Unknown/None,united states,Curse
Saintvicious,Brandon DiMarco,Support,Unknown/None,united states,Curse
BunnyFuFuu,Michael Kurylo,Support,Unknown/None,united states,Curse
Cruzer,Cruz Ogden,Top,Unknown/None,united states,Dignitas
Crumbz,Alberto Rengifo,Jungle,Unknown/None,ve,Dignitas
scarra,William Li,Mid,Unknown/None,united states,Dignitas
goldenglue,Greyson Gilmer,Mid,Unknown/None,united states,Dignitas
KiWiKiD,Alan Nguyen,Support,Unknown/None,united states,Dignitas
Bjergsen,Søren Bjerg,Mid,Unknown/None,denmark,TSM
Sycho Sid,Benny Hung,Top,Unknown/None,united states,XDG Gaming
Zuna,Christopher Buechter,Unknown,Unknown/None,united states,XDG Gaming
Nickwu,Nicholas Wu Smith,Jungle,Unknown/None,united states,XDG Gaming
mancloud,Zachary Hoschar,Mid,Unknown/None,united states,XDG Gaming
Xmithie,Jake Puchero,Unknown,Unknown/None,ph,XDG Gaming
BloodWater,Lyubomir Spasov,Support,Unknown/None,bg,XDG Gaming
Sheep,Jamie Gallagher,Support,Unknown/None,canada,XDG Gaming
Quas,Diego Ruiz,Top,Unknown/None,ve,Crs
IWDominate,Christian Rivera,Jungle,Unknown/None,united states,Crs
Voyboy,Joedat Esfahani,Mid,Unknown/None,united states,Crs
Cop,David Roberson,Ad Carry,Unknown/None,united states,Crs
BunnyFuFuu,Michael Kurylo,Support,Unknown/None,united states,Crs
Cruzer,Cruz Ogden,Top,Unknown/None,united states,DIG
KiWiKiD,Alan Nguyen,Support,Unknown/None,united states,DIG
Yazuki,Gabriel Ng,Top,Unknown/None,united states,C9T
Kez,Kevin Jeon,Jungle,Unknown/None,united states,C9T
Bischu,Aaron Kim (김형석),Mid,Unknown/None,south korea,C9T
Altec,Johnny Ru,Ad Carry,Unknown/None,canada,C9T
Gleebglarbu,Nicolas Haddad,Support,Unknown/None,united states,C9T
Westrice,Jonathan Nguyen,Top,Unknown/None,united states,coL.Black
Brokenshard,Ram Djemal,Jungle,Unknown/None,il,coL.Black
pr0lly,Neil Hammad,Mid,Unknown/None,united states,coL.Black
RobertxLee,Robert Lee,Ad Carry,Unknown/None,united states,coL.Black
Bubbadub,Royce Newcomb,Support,Unknown/None,united states,coL.Black
ackerman,Xiao Wang (肖旺),Top,Unknown/None,china,LMQ
NoName (Zhou Qi-Lin),Zhou Qi-Lin (周祺琳),Jungle,Unknown/None,china,LMQ
XiaoWeiXiao,Yu Xian (余显),Mid,Unknown/None,china,LMQ
Vasilii,Li Wei-Jun (李威俊),Ad Carry,Unknown/None,china,LMQ
Mor,Zhang Hong-Wei (张洪伟),Support,Unknown/None,china,LMQ
Sycho Sid,Benny Hung,Top,Unknown/None,united states,XDG
Xmithie,Jake Puchero,Jungle,Unknown/None,ph,XDG
mancloud,Zachary Hoschar,Mid,Unknown/None,united states,XDG
Zuna,Christopher Buechter,Ad Carry,Unknown/None,united states,XDG
Sheep,Jamie Gallagher,Support,Unknown/None,canada,XDG
Westrice,Jonathan Nguyen,Top,Unknown/None,united states,coL
Brokenshard,Ram Djemal,Jungle,Unknown/None,il,coL
Kez,Kevin Jeon,Jungle,Unknown/None,united states,coL
pr0lly,Neil Hammad,Mid,Unknown/None,united states,coL
mancloud,Zachary Hoschar,Mid,Unknown/None,united states,coL
RobertxLee,Robert Lee,Ad Carry,Unknown/None,united states,coL
Bubbadub,Royce Newcomb,Support,Unknown/None,united states,coL
Seraph,Shin Woo-yeong (신우영),Top,Unknown/None,south korea,CLG
Thinkcard,Thomas Slotkin,Jungle,Unknown/None,united states,CLG
Chaox,Shan Huang,Ad Carry,Unknown/None,china,CLG
Baby (Terry Chuong),Terry Chuong,Support,Unknown/None,united states,CLG
Helios (Shin Dong-jin),Shin Dong-jin (신동진),Jungle,Unknown/None,south korea,EG.NA
Pobelter,Eugene Park,Mid,Unknown/None,es,EG.NA
Altec,Johnny Ru,Ad Carry,Unknown/None,canada,EG.NA
Xpecial,Alex Chu (朱啓恩),Support,Unknown/None,united states,Crs
ZionSpartan,Darshan Upadhyaya,Top,Unknown/None,canada,DIG
Shiphtur,Danny Le,Mid,Unknown/None,canada,DIG
Amazing (Maurice Stückenschneider),Maurice Stückenschneider,Jungle,Unknown/None,germany,TSM
Gleebglarbu,Nicolas Haddad,Support,Unknown/None,united states,TSM
Lustboy,Ham Jang-sik (함장식),Support,Unknown/None,south korea,TSM
ZionSpartan,Darshan Upadhyaya,Top,Unknown/None,canada,d
Shiphtur,Danny Le,Mid,Unknown/None,canada,d
Imaqtpie,Carlos Santana,Ad Carry,Unknown/None,united states,d
KiWiKiD,Alan Nguyen,Support,Unknown/None,united states,d
Cris,Cristian Rosales,Top,Unknown/None,mx,Curse Academy
Saintvicious,Brandon DiMarco,Jungle,Unknown/None,united states,Curse Academy
Keane,Jang Lae-young (장래영),Mid,Unknown/None,south korea,Curse Academy
Impactful,Joshua Mabrey,Ad Carry,Unknown/None,united states,Curse Academy
BunnyFuFuu,Michael Kurylo,Support,Unknown/None,united states,Curse Academy
CaliTrlolz,Steven Kim,Top,Unknown/None,south korea,T8
PorpoisePops,Braeden Schwark,Jungle,Unknown/None,canada,T8
slooshi,Andrew Pham,Mid,Unknown/None,united states,T8
mapléstreet,Ainslie Wyllie,Ad Carry,Unknown/None,canada,T8
dodo8,Kang Jun-hyeok (강준혁),Support,Unknown/None,south korea,T8
Miracle (Yi Yong-woo),Yi Yong-woo (이용우),Top,Unknown/None,south korea,CST
Santorin,Lucas Larsen,Jungle,Unknown/None,denmark,CST
Ringer,Park Sang-kyun (박상견),Mid,Unknown/None,south korea,CST
DontMashMe,Brandon Phan,Ad Carry,Unknown/None,canada,CST
Sheep,Jamie Gallagher,Support,Unknown/None,canada,CST
i KeNNy u,Kenny Nguyen,Top,Unknown/None,united states,coL.Black
CloudNguyen,Stephen Nguyen,Jungle,Unknown/None,canada,coL.Black
Rhux,Keenan Santos,Top,Unknown/None,united states,coL.Black
ShorterACE,Ryan Nget,Jungle,Unknown/None,united states,coL.Black
Gate,Austin Yu,Mid,Unknown/None,china,coL.Black
Prototype,Marko Sosnicki,Ad Carry,Unknown/None,united states,coL.Black
Rule18,Brice Wilkerson,Support,Unknown/None,united states,coL.Black
TheSoloKing,Colin Earnest,Top,Unknown/None,united states,coL.Black
MiMo,Michael Moreira,Jungle,Unknown/None,canada,coL.Black
Easy (Brandon Doyle),Brandon Doyle,Mid,Unknown/None,united states,coL.Black
Frost (Parsa Baghai),Parsa Baghai,Ad Carry,Unknown/None,united states,coL.Black
k1,Keiwan Itakura,Support,Unknown/None,united states,coL.Black
Rhux,Keenan Santos,Top,Unknown/None,united states,F5
ShorterACE,Ryan Nget,Jungle,Unknown/None,united states,F5
Gate,Austin Yu,Mid,Unknown/None,china,F5
Prototype,Marko Sosnicki,Ad Carry,Unknown/None,united states,F5
Rule18,Brice Wilkerson,Support,Unknown/None,united states,F5
TheSoloKing,Colin Earnest,Top,Unknown/None,united states,ZEN
MiMo,Michael Moreira,Jungle,Unknown/None,canada,ZEN
Easy (Brandon Doyle),Brandon Doyle,Mid,Unknown/None,united states,ZEN
Frost (Parsa Baghai),Parsa Baghai,Ad Carry,Unknown/None,united states,ZEN
k1,Keiwan Itakura,Support,Unknown/None,united states,ZEN
Westrice,Jonathan Nguyen,Top,Unknown/None,united states,coL.White
Kez,Kevin Jeon,Jungle,Unknown/None,united states,coL.White
goldenglue,Greyson Gilmer,Mid,Unknown/None,united states,coL.White
Impactful,Joshua Mabrey,Ad Carry,Unknown/None,united states,coL.White
Lohpally,Derek Abrams,Support,Unknown/None,united states,coL.White
Hauntzer,Kevin Yarnell,Top,Unknown/None,united states,coL.White
Saintvicious,Brandon DiMarco,Jungle,Unknown/None,united states,coL.White
Keane,Jang Lae-young (장래영),Mid,Unknown/None,south korea,coL.White
Cop,David Roberson,Ad Carry,Unknown/None,united states,coL.White
BunnyFuFuu,Michael Kurylo,Support,Unknown/None,united states,coL.White
ChumpJohn,Johnson Ranta,Top,Unknown/None,canada,coL.White
xSojin,Mathew Perez,Jungle,Unknown/None,united states,coL.White
Arcsecond,Lyonel Pfaender,Mid,Unknown/None,united states,coL.White
Hoofspark,Jordan Batchelder,Ad Carry,Unknown/None,united states,coL.White
Hanjaro,Andrew Kotera,Support,Unknown/None,united states,coL.White
Hauntzer,Kevin Yarnell,Top,Unknown/None,united states,Crs Acad
Saintvicious,Brandon DiMarco,Jungle,Unknown/None,united states,Crs Acad
Keane,Jang Lae-young (장래영),Mid,Unknown/None,south korea,Crs Acad
Cop,David Roberson,Ad Carry,Unknown/None,united states,Crs Acad
BunnyFuFuu,Michael Kurylo,Support,Unknown/None,united states,Crs Acad
ChumpJohn,Johnson Ranta,Top,Unknown/None,canada,Monster Kittens
xSojin,Mathew Perez,Jungle,Unknown/None,united states,Monster Kittens
Arcsecond,Lyonel Pfaender,Mid,Unknown/None,united states,Monster Kittens
Hoofspark,Jordan Batchelder,Ad Carry,Unknown/None,united states,Monster Kittens
Hanjaro,Andrew Kotera,Support,Unknown/None,united states,Monster Kittens
Darkblight,Robin Choi,Top,Unknown/None,united states,Call Gaming
Iucid,Arnav Chaudhary,Jungle,Unknown/None,in,Call Gaming
Environmental,Mike Zhuang,Mid,Unknown/None,china,Call Gaming
Rakin,Rafael Knittel,Ad Carry,Brazil,brazil,Call Gaming
Stuntopolis,William Chen,Support,Unknown/None,united states,Call Gaming
Mysterious,Alvin Ngo,Top,Unknown/None,canada,Call Gaming
Azingy,Andrew Zamarripa,Jungle,Unknown/None,united states,Call Gaming
Abou222,Abou Ali,Mid,Unknown/None,united states,Call Gaming
I Am The IRS,Shawn Currie,Ad Carry,Unknown/None,united states,Call Gaming
Indivisible,Paul Nguyen,Support,Unknown/None,united states,Call Gaming
Cris,Cristian Rosales,Top,Unknown/None,mx,Call Gaming
Impaler,Matthew Taylor,Jungle,Europe,united kingdom,Call Gaming
Jesiz,Jesse Le,Mid,Europe,denmark,Call Gaming
DontMashMe,Brandon Phan,Ad Carry,Unknown/None,canada,Call Gaming
Sheep,Jamie Gallagher,Support,Unknown/None,canada,Call Gaming
Flaresz,Cuong Ta,Top,Unknown/None,united states,Call Gaming
Thinkcard,Thomas Slotkin,Jungle,Unknown/None,united states,Call Gaming
Yusui,David Bloomquist,Mid,Unknown/None,united states,Call Gaming
WizFujiiN,Apollo Price,Ad Carry,Unknown/None,united states,Call Gaming
KEITHMCBRIEF,Yuri Jew,Support,Unknown/None,united states,Call Gaming
Mysterious,Alvin Ngo,Top,Unknown/None,canada,Fission Esports
Azingy,Andrew Zamarripa,Jungle,Unknown/None,united states,Fission Esports
Abou222,Abou Ali,Mid,Unknown/None,united states,Fission Esports
I Am The IRS,Shawn Currie,Ad Carry,Unknown/None,united states,Fission Esports
Indivisible,Paul Nguyen,Support,Unknown/None,united states,Fission Esports
Cris,Cristian Rosales,Top,Unknown/None,mx,CST
Impaler,Matthew Taylor,Jungle,Europe,united kingdom,CST
Jesiz,Jesse Le,Mid,Europe,denmark,CST
Flaresz,Cuong Ta,Top,Unknown/None,united states,Team LoLPro
Thinkcard,Thomas Slotkin,Jungle,Unknown/None,united states,Team LoLPro
Yusui,David Bloomquist,Mid,Unknown/None,united states,Team LoLPro
WizFujiiN,Apollo Price,Ad Carry,Unknown/None,united states,Team LoLPro
KEITHMCBRIEF,Yuri Jew,Support,Unknown/None,united states,Team LoLPro
cackgod,Andrew Smith,Top,Unknown/None,united states,NME
Inori,Rami Charagh,Jungle,Unknown/None,iq,NME
Wolfe,Michael Taylor,Mid,Unknown/None,united states,NME
otter,Brian Baniqued,Ad Carry,Unknown/None,united states,NME
Bodydrop,Adam Krauthaker,Support,Unknown/None,canada,NME
Tonington,James Kandel,Top,Unknown/None,united states,NME
Razelock,Kyle Lokey,Jungle,Unknown/None,united states,NME
