gamer_tag,full_name,role,residency,country,team
HyBrid (Lee Woo-jin),Lee Woo-jin (이우진),Ad Carry,South Korea,south korea,E8W
Kuma (Park Hyeon-gyu),Park Hyeon-gyu (박현규),Jungle,South Korea,south korea,E8W
Lucifer (Han Chang-hoon),Han Chang-hoon (한창훈),Support,South Korea,south korea,E8W
WooFe,Jeong Woo-cheol (정우철),Top,South Korea,south korea,E8W
SoaR,Lee Gang-pyo (이강표),Top,South Korea,south korea,BtC
La Ast,,Ad Carry,South Korea,south korea,Awe King
La Ast,,Top,South Korea,south korea,Awe King
Natu,Baek Joon-su (백준수),Jungle,South Korea,south korea,Awe King
La Ast,,Mid,South Korea,south korea,Awe King
La Ast,,Support,South Korea,south korea,Awe King
Wega,Seo Jeong-won (서정원),Ad Carry,South Korea,south korea,HOU GAMING
Minit,Yang Hyeon-min (양현민),Support,South Korea,south korea,HOU GAMING
DoRun,Lee Soo-min (이수민),Top,South Korea,south korea,Rising SuperStar
Ryan,Lee Jun-seok (이준석),Jungle,South Korea,south korea,Rising SuperStar
Mephi,Kim Jeong-ho (김정호),Ad Carry,South Korea,south korea,Rising SuperStar
Daramg,Kim Jae-jin (김재진),Support,South Korea,south korea,Rising SuperStar
reM,Lee Hyeon-seo (이현서),Mid,South Korea,south korea,Rising SuperStar
Bonnie,Lee Gwang-su (이광수),Jungle,South Korea,south korea,APK Prince
Paladin (Cheon Joon-hee),Cheon Joon-hee (천준희),Top,South Korea,south korea,APK Prince
BINS,Jeong Tae-hoon (정태훈),Jungle,South Korea,south korea,APK Prince
Dalka,Park Myeong-joon (박명준),Ad Carry,South Korea,south korea,APK Prince
TolanD,Seo Sang-won (서상원),Mid,South Korea,south korea,APK Prince
Troy,Kim Joon-yeong (김준영),Support,South Korea,south korea,ES Sharks
Dasher,Kim Deok-beom (김덕범),Mid/Ad Carry,South Korea,south korea,ES Sharks
Parang,Lee Sang-won (이상원),Top,South Korea,south korea,ES Sharks
Naehyun,Yoo Nae-hyun (유내현),Mid,South Korea,south korea,ES Sharks
Bless (Choi Hyeon-woong),Choi Hyeon-woong (최현웅),Jungle,South Korea,south korea,ES Sharks
Hoglet,Kim Gwang-hyeop (김광협),Jungle,South Korea,south korea,GC Busan Rising Star
OdduGi,Song Kwang-ho (송광호),Ad Carry,South Korea,south korea,GC Busan Rising Star
DoRun,Lee Soo-min (이수민),Top,South Korea,south korea,GC Busan Rising Star
Aegis (Kim Geun-mo),Kim Geun-mo (김근모),Support,South Korea,south korea,GC Busan Rising Star
reM,Lee Hyeon-seo (이현서),Mid,South Korea,south korea,GC Busan Rising Star
Ace (Kim Ji-hoon),Kim Ji-hoon (김지훈),Mid,South Korea,south korea,Kongdoo Monster
Syu,Im Seung-soo (임승수),Ad Carry,South Korea,south korea,REVERSE Gaming
Gyuni,Jeong Tae-gyun (정태균),Jungle,South Korea,south korea,REVERSE Gaming
As,Kim Hyeon-jun (김현준),Jungle,South Korea,south korea,REVERSE Gaming
Crush,Kim Jun-seo (김준서),Jungle,South Korea,south korea,Team BattleComics
Savage,Jang Seung-gyu (장승규),Jungle,South Korea,south korea,Team BattleComics
HyBrid (Lee Woo-jin),Lee Woo-jin (이우진),Ad Carry,South Korea,south korea,Winners
Riris,Baek Seung-min (백승민),Top,South Korea,south korea,Winners
Lucifer (Han Chang-hoon),Han Chang-hoon (한창훈),Support,South Korea,south korea,Winners
Kuma (Park Hyeon-gyu),Park Hyeon-gyu (박현규),Jungle,South Korea,south korea,Winners
WooFe,Jeong Woo-cheol (정우철),Top,South Korea,south korea,Winners
FATE (Yoo Su-hyeok),Yoo Su-hyeok (유수혁),Mid/Ad Carry,South Korea,south korea,Winners
Latina,Gil Seon-ho (길선호),Support,South Korea,south korea,Winners
Avenger (Yoo Seon-woo),Yoo Seon-woo (유선우),Ad Carry,South Korea,south korea,Winners
Malrang,Kim Geun-seong (김근성),Jungle,South Korea,south korea,Winners
Kuri,Choi Won-yeong (최원영),Support,South Korea,south korea,ESS
Naehyun,Yoo Nae-hyun (유내현),Mid,South Korea,south korea,ESS
Parang,Lee Sang-won (이상원),Top,South Korea,south korea,ESS
Bless (Choi Hyeon-woong),Choi Hyeon-woong (최현웅),Jungle,South Korea,south korea,ESS
Hades (Park Ji-seong),Park Ji-seong (박지성),Ad Carry,South Korea,south korea,ESS
Crush,Kim Jun-seo (김준서),Jungle,South Korea,south korea,BtC
OnFleek,Kim Jang-gyeom (김장겸),Jungle,South Korea,south korea,BtC
Moon (Na Gun-woo),Na Gun-woo (나건우),Mid,South Korea,south korea,WNS
Malrang,Kim Geun-seong (김근성),Jungle,South Korea,south korea,WNS
Riris,Baek Seung-min (백승민),Top,South Korea,south korea,WNS
HyBrid (Lee Woo-jin),Lee Woo-jin (이우진),Ad Carry,South Korea,south korea,WNS
Lucifer (Han Chang-hoon),Han Chang-hoon (한창훈),Support,South Korea,south korea,WNS
FATE (Yoo Su-hyeok),Yoo Su-hyeok (유수혁),Mid,South Korea,south korea,WNS
ZetNjin,Lee Jin-yong (이진용),Ad Carry,South Korea,south korea,APK
IkSSu,Jeon Ik-soo (전익수),Top,South Korea,south korea,APK
Mickey (Son Young-min),Son Young-min (손영민),Mid,South Korea,south korea,APK
Paladin (Cheon Joon-hee),Cheon Joon-hee (천준희),Top,South Korea,south korea,APK
Secret,Park Ki-sun (박기선),Support,South Korea,south korea,APK
KaKAO,Lee Byung-kwon (이병권),Jungle,South Korea,south korea,APK
5Kid,Park Jeong-hyeon (박정현)),Ad Carry,South Korea,south korea,Asura
carb,Kim Seong-soo (김성수),Mid,South Korea,south korea,Asura
ReGank,Song Yong-hoon (송용훈),Jungle,South Korea,south korea,Asura
Reaver,Gil Hee-chan (길희찬),Top,South Korea,south korea,Asura
Natu,Baek Joon-su (백준수),Jungle,South Korea,south korea,Asura
IDK,Kim Geon-tae (김건태),Support,South Korea,south korea,Asura
Deus (Alexey Zatorski),Alexey Zatorski,Top/Mid,North America,canada,bbq
Malice,Sebastian Edholm,Jungle,Europe,se,bbq
wind (Oh Myeong-jin),Oh Myeong-jin (오명진),Ad Carry/Jungle,South Korea,south korea,bbq
Zzus,Jang Joon-soo (장준수),Support/Ad Carry,South Korea,south korea,bbq
Rebel,Park Geun-woo (박근우),Support,South Korea,south korea,bbq
autumn (Jeong Soo-hwan),Jeong Soo-hwan (정수환),Mid,South Korea,south korea,bbq
Heokong,Heo Seong-joo (허성주),Top,South Korea,south korea,bbq
LongPanda,Kim Yoon-jae (김윤재),Jungle,South Korea,south korea,Brion
FATE (Yoo Su-hyeok),Yoo Su-hyeok (유수혁),Mid,South Korea,south korea,Brion
Cube (Kim Chang-seong),Kim Chang-seong (김창성),Top,South Korea,south korea,Brion
Cookie (Kim Jong-hyeon),Kim Jong-hyeon (김종현),Support,South Korea,south korea,Brion
Alive,Noh Jin-wook (노진욱),Ad Carry,South Korea,south korea,Brion
Kuzan,Lee Seong-hyeok (이성혁),Mid,South Korea,south korea,ESS
Light (Kwon Sun-ho),Kwon Sun-ho (권순호),Ad Carry,South Korea,south korea,ESS
GuGer,Kim Do-yeop (김도엽),Support,South Korea,south korea,ESS
Jisu,Park Jin-cheol (박진철),Top,South Korea,south korea,ESS
Catch (Yun Sang-ho),Yun Sang-ho (윤상호),Jungle,South Korea,south korea,ESS
Edge,Lee Ho-sung (이호성),Mid,South Korea,south korea,MVP
Syu,Im Seung-soo (임승수),Ad Carry,South Korea,south korea,MVP
Wega,Seo Jeong-won (서정원),Ad Carry,South Korea,south korea,MVP
Daramg,Kim Jae-jin (김재진),Support,South Korea,south korea,MVP
Carrot (Kim Byeong-jun),Kim Byeong-jun (김병준),Top,South Korea,south korea,MVP
As,Kim Hyeon-jun (김현준),Jungle,South Korea,south korea,MVP
Hyuni (Park Su-hyeon),Park Su-hyeon (박수현),Top,South Korea,south korea,MVP
Moo (Lim Mu-heon),Lim Mu-heon (임무헌),Ad Carry,South Korea,south korea,VSG KR
Ruby,Lee Sol-min (이솔민),Mid,South Korea,south korea,VSG KR
Riris,Baek Seung-min (백승민),Top,South Korea,south korea,VSG KR
Minit,Yang Hyeon-min (양현민),Support,South Korea,south korea,VSG KR
Pure,Kim Jin-sun (김진선),Support,South Korea,south korea,VSG KR
SoaR,Lee Gang-pyo (이강표),Top,South Korea,south korea,VSG KR
reM,Lee Hyeon-seo (이현서),Mid,South Korea,south korea,VSG KR
Ryan,Lee Jun-seok (이준석),Jungle,South Korea,south korea,VSG KR
Veritas,Kim Kyoung-min (김경민),Ad Carry,South Korea,south korea,VSG KR
Mightybear,Kim Min-su (김민수),Jungle,South Korea,south korea,VSG KR
Tempo (Yoo Joon-sang),Yoo Joon-sang (유준상),Support,South Korea,south korea,Winners
Croco,Kim Dong-beom (김동범),Jungle,South Korea,south korea,Winners
Whitehorse,Kim Shi-joon (김시준),Mid,South Korea,south korea,Winners
Krab,Lee Byeong-wook (이병욱),Top,South Korea,south korea,Winners
Bully,Jeong San (정산),Top,South Korea,south korea,Winners
mArEritt,Yang Seong-pil (양성필),Mid,South Korea,south korea,Winners
PPung,Kim Dong-wook (김동욱),Jungle,South Korea,south korea,Winners
ZetNjin,Lee Jin-yong (이진용),Ad Carry,South Korea,south korea,APK Prince
Mickey (Son Young-min),Son Young-min (손영민),Mid,South Korea,south korea,APK Prince
autumn (Jeong Soo-hwan),Jeong Soo-hwan (정수환),Mid,South Korea,south korea,bbq Olivers
Malice,Sebastian Edholm,Jungle,Europe,se,bbq Olivers
wind (Oh Myeong-jin),Oh Myeong-jin (오명진),Ad Carry,South Korea,south korea,bbq Olivers
Heokong,Heo Seong-joo (허성주),Top,South Korea,south korea,bbq Olivers
Zzus,Jang Joon-soo (장준수),Support,South Korea,south korea,bbq Olivers
LongPanda,Kim Yoon-jae (김윤재),Jungle,South Korea,south korea,Brion Blade
FATE (Yoo Su-hyeok),Yoo Su-hyeok (유수혁),Mid,South Korea,south korea,Brion Blade
Cube (Kim Chang-seong),Kim Chang-seong (김창성),Top,South Korea,south korea,Brion Blade
Alive,Noh Jin-wook (노진욱),Ad Carry,South Korea,south korea,Brion Blade
Cookie (Kim Jong-hyeon),Kim Jong-hyeon (김종현),Support,South Korea,south korea,Brion Blade
Kuma (Park Hyeon-gyu),Park Hyeon-gyu (박현규),Jungle,South Korea,south korea,APK Prince
HaeSeong,Hae Seong-ho (해성호),Mid,South Korea,south korea,APK Prince
ReGank,Song Yong-hoon (송용훈),Top/Jungle,South Korea,south korea,Asura (Korean Team)
Reaver,Gil Hee-chan (길희찬),Top,South Korea,south korea,Asura (Korean Team)
Salix,Lee Ju-han (이주한),Jungle,South Korea,south korea,Asura (Korean Team)
carb,Kim Seong-soo (김성수),Mid,South Korea,south korea,Asura (Korean Team)
Witty,Hwang Jae-hong (황재홍),Top/Mid,South Korea,south korea,Asura (Korean Team)
5Kid,Park Jeong-hyeon (박정현)),Ad Carry,South Korea,south korea,Asura (Korean Team)
IDK,Kim Geon-tae (김건태),Support,South Korea,south korea,Asura (Korean Team)
Racoon (Park Sung-ho),Park Sung-ho (박성호),Jungle,South Korea,south korea,bbq Olivers
Deus (Alexey Zatorski),Alexey Zatorski,Top,North America,canada,bbq Olivers
Rain (An Hyeon-guk),An Hyeon-guk (안현국),Ad Carry,South Korea,south korea,bbq Olivers
TANK,Park Dan-won (박단원),Mid,South Korea,south korea,bbq Olivers
Mocha (Kim Tae-gyeom),Kim Tae-gyeom (김태겸),Support,South Korea,south korea,bbq Olivers
JackPoT (Park Jin-soo),Park Jin-soo (박진수),Top,South Korea,south korea,bbq Olivers
Road,Yun Han-gil (윤한길),Support,South Korea,south korea,Brion Blade
Croco,Kim Dong-beom (김동범),Jungle,South Korea,south korea,Brion Blade
Destroy (Yoon Jeong-min),Yoon Jeong-min (윤정민),Top,South Korea,south korea,Brion Blade
HyBrid (Lee Woo-jin),Lee Woo-jin (이우진),Ad Carry,South Korea,south korea,Brion Blade
Crow (Kim Seon-gyu),Kim Seon-gyu (김선규),Mid,South Korea,south korea,MVP
jiin,Kwon Ji-in (권지인),Mid,South Korea,south korea,Spear Gaming
BarOh,Yoo Gang-min (유강민),Mid,South Korea,south korea,Spear Gaming
Hena,Park Jeung-hwan (박증환),Ad Carry,South Korea,south korea,Spear Gaming
PluTo (Lee Ui-hyeon),Lee Ui-hyeon (이의현),Support,South Korea,south korea,Spear Gaming
yoHan,Kim Yo-han (김요한),Jungle,South Korea,south korea,Spear Gaming
KronG,Shin Beom-seok (신범석),Top,South Korea,south korea,Spear Gaming
Light (Kwon Sun-ho),Kwon Sun-ho (권순호),Mid/Ad Carry,South Korea,south korea,Team Dynamics
Vins,Jeong Min-woo (정민우),Mid,South Korea,south korea,Team Dynamics
DanChung,Yang Hyeon-jong (양현종),Mid,South Korea,south korea,Team Dynamics
ReGank,Song Yong-hoon (송용훈),Top,South Korea,south korea,Asura (Korean Team)
Rain (An Hyeon-guk),An Hyeon-guk (안현국),Ad Carry,South Korea,south korea,ESports Connected
TANK,Park Dan-won (박단원),Mid,South Korea,south korea,ESports Connected
Lapis,Shin Moo-gyeong (신무경),Top,South Korea,south korea,ESports Connected
Mocha (Kim Tae-gyeom),Kim Tae-gyeom (김태겸),Support,South Korea,south korea,ESports Connected
Moojin,Kim Moo-jin (김무진),Jungle,South Korea,south korea,ESports Connected
JackPoT (Park Jin-soo),Park Jin-soo (박진수),Top,South Korea,south korea,ESports Connected
Execute,Lee Jeong-hoon (이정훈),Support,South Korea,south korea,GC Busan Ascension
Slugger,Lee Geon-woo (이건우),Top,South Korea,south korea,GC Busan Ascension
Sangyu,Park Sang-gyu (박상규),Jungle,South Korea,south korea,GC Busan Ascension
Shark (Kim Joo-hyeong),Kim Joo-hyeong (김주형),Ad Carry,South Korea,south korea,GC Busan Ascension
Scarlet (Cha Hee-min),Cha Hee-min (차희민),Mid,South Korea,south korea,GC Busan Ascension
Keine,Kim Joon-cheol (김준철),Mid,South Korea,south korea,Nine Tale
Wilder,Jeong Jin-woo (정진우),Jungle,South Korea,south korea,Nine Tale
AbeL,Woo Gyeong-hwa (우경화),Ad Carry,South Korea,south korea,Nine Tale
Rebel,Park Geun-woo (박근우),Support,South Korea,south korea,Nine Tale
Wit,Hong Dong-hyeok (홍동혁),Top,South Korea,south korea,Nine Tale
SoaR,Lee Gang-pyo (이강표),Top,South Korea,south korea,Rockhead
Pilot (Na Woo-hyung),Na Woo-hyung (나우형),Ad Carry,South Korea,south korea,Rockhead
LongPanda,Kim Yoon-jae (김윤재),Jungle,South Korea,south korea,Rockhead
Ian,An Jun-hyeong (안준형),Mid,South Korea,south korea,Rockhead
Motive,Cho Se-hee (조세희),Support,South Korea,south korea,Rockhead
Wega,Seo Jeong-won (서정원),Ad Carry,South Korea,south korea,Asura
ForBiD,Kim Young-hwan (김영환),Coach,South Korea,south korea,Asura
Roi,Han Kang-hee (한강희),Mid,South Korea,south korea,Asura
Hinu,Kim Hyeon-woo (김현우),Top,South Korea,south korea,Asura
Hollow,Shin Yong-jin (신용진),Ad Carry,South Korea,south korea,Brion Blade
FireRain,Choo Hwa-woo (추화우),Mid,South Korea,south korea,Brion Blade
Minit,Yang Hyeon-min (양현민),Support,South Korea,south korea,Brion Blade
Hena,Park Jeung-hwan (박증환),Ad Carry,South Korea,south korea,Brion Blade
jiin,Kwon Ji-in (권지인),Mid,South Korea,south korea,Brion Blade
Kite,Kim Yong-yeon (김용연),Coach,South Korea,south korea,Brion Blade
Doil,Seo Myung-soo (서명수),Jungle,South Korea,south korea,Brion Blade
Wizer,Choi Ui-seok (최의석),Top,South Korea,south korea,Brion Blade
Hyun (Kim Se-hyun),Kim Se-hyun (김세현),Coach,South Korea,south korea,Element Mystic
Shark (Kim Joo-hyeong),Kim Joo-hyeong (김주형),Ad Carry,South Korea,south korea,Element Mystic
Slugger,Lee Geon-woo (이건우),Top,South Korea,south korea,Element Mystic
Ganknam,Seo Jin-yeong (서진영),Jungle,South Korea,south korea,Element Mystic
Execute,Lee Jeong-hoon (이정훈),Support,South Korea,south korea,Element Mystic
Scarlet (Cha Hee-min),Cha Hee-min (차희민),Mid,South Korea,south korea,Element Mystic
Cookie (Choi Byeong-kook),Choi Byeong-kook (최병국),Coach,South Korea,south korea,Element Mystic
Signature,Cha Ji-hoon (차지훈),Coach,South Korea,south korea,Jin Air Green Wings
Rumor (Jeong Yong-seung),Jeong Yong-seung (정용승),Ad Carry,South Korea,south korea,Jin Air Green Wings
Raise,Oh Ji-hwan (오지환),Coach,South Korea,south korea,Jin Air Green Wings
Senan,Park Hee-seok (박희석),Support,South Korea,south korea,Jin Air Green Wings
Light (Kwon Sun-ho),Kwon Sun-ho (권순호),Ad Carry,South Korea,south korea,Jin Air Green Wings
Salix,Lee Ju-han (이주한),Jungle,South Korea,south korea,OZ Gaming
Ian,An Jun-hyeong (안준형),Mid,South Korea,south korea,OZ Gaming
Motive,Cho Se-hee (조세희),Support,South Korea,south korea,OZ Gaming
Crown,Lee Min-ho (이민호),Mid,South Korea,south korea,OZ Gaming
MaHa,Oh Hyun-sik (오현식),Coach,South Korea,south korea,OZ Gaming
Pilot (Na Woo-hyung),Na Woo-hyung (나우형),Ad Carry,South Korea,south korea,OZ Gaming
Hell,Kwon Jae-hwan (권재환),Coach,South Korea,south korea,OZ Gaming
SoaR,Lee Gang-pyo (이강표),Top,South Korea,south korea,OZ Gaming
LongPanda,Kim Yoon-jae (김윤재),Jungle,South Korea,south korea,OZ Gaming
Saint (Seo Gyu-won),Seo Gyu-won (서규원),Coach,South Korea,south korea,Seorabeol Gaming
Zzus,Jang Joon-soo (장준수),Support,South Korea,south korea,Spear Gaming
Kang (Kang Beom-seok),Kang Beom-seok (강범석),Coach,South Korea,south korea,Spear Gaming
Destroy (Yoon Jeong-min),Yoon Jeong-min (윤정민),Top,South Korea,south korea,Spear Gaming
LinLan,Ho Jin-seok (호진석),Coach,South Korea,south korea,Spear Gaming
Nova (Kim Dong-hyeon),Kim Dong-hyeon (김동현),Mid,South Korea,south korea,Spear Gaming
Dalka,Park Myeong-joon (박명준),Support,South Korea,south korea,Spear Gaming
Aries (Lee Chae-hwan),Lee Chae-hwan (이채환),Ad Carry,South Korea,south korea,Spear Gaming
Asper,Kim Tae-gi (김태기),Support,South Korea,south korea,Spear Gaming
TANK,Park Dan-won (박단원),Mid,South Korea,south korea,Spear Gaming
Sangyu,Park Sang-gyu (박상규),Jungle,South Korea,south korea,Element Mystic
Conus,Kang Hyeon-yeong (강현영),Support,South Korea,south korea,ELaB x EXP
Bunzi (Jeong Yeong-seok),Jeong Young-seok (정영석),Top,South Korea,south korea,ELaB x EXP
Bulago,Lee Jae-gyeong (이재경),Ad Carry,South Korea,south korea,ELaB x EXP
Prep,Choi Hyeon-min (최현민),Jungle,South Korea,south korea,ELaB x EXP
Shine (Kim Gwang-hyeon),Kim Gwang-hyeon (김광현),Mid,South Korea,south korea,ELaB x EXP
UmTi,Eom Seong-hyeon (엄성현),Jungle,South Korea,south korea,JAG
Senan,Park Hee-seok (박희석),Support,South Korea,south korea,JAG
Light (Kwon Sun-ho),Kwon Sun-ho (권순호),Ad Carry,South Korea,south korea,JAG
Edge,Lee Ho-sung (이호성),Mid,South Korea,south korea,RunAway
KronG,Shin Beom-seok (신범석),Top,South Korea,south korea,RunAway
5Kid,Park Jeong-hyeon (박정현)),Ad Carry,South Korea,south korea,RunAway
Mask,Lee Sang-hun (이상훈),Mid,South Korea,south korea,RunAway
Moojin,Kim Moo-jin (김무진),Jungle,South Korea,south korea,RunAway
PluTo (Lee Ui-hyeon),Lee Ui-hyeon (이의현),Support,South Korea,south korea,RunAway
LuNar (Lee Seung-ju),Lee Seung-ju (이승주),Ad Carry,South Korea,south korea,WhereAreyouFrom
Oscar,Park Sang-joon (박상준),Top,South Korea,south korea,WhereAreyouFrom
Cepted,Park Wi-rim (박위림),Mid,South Korea,south korea,WhereAreyouFrom
Deul,Kim Deul (김들),Support,South Korea,south korea,WhereAreyouFrom
Crash,Lee Dong-woo (이동우),Jungle,South Korea,south korea,WhereAreyouFrom
Cepted,Park Wi-rim (박위림),Mid,South Korea,south korea,Awesome Spear
Aries (Lee Chae-hwan),Lee Chae-hwan (이채환),Ad Carry,South Korea,south korea,Awesome Spear
Nova (Kim Dong-hyeon),Kim Dong-hyeon (김동현),Top,South Korea,south korea,Awesome Spear
Zzus,Jang Joon-soo (장준수),Support,South Korea,south korea,Awesome Spear
Glazer,Kim Ji-yong (김지용),Coach,South Korea,south korea,Awesome Spear
Crush,Kim Jun-seo (김준서),Jungle,South Korea,south korea,Awesome Spear
Crow (Kim Seon-gyu),Kim Seon-gyu (김선규),Mid,South Korea,south korea,Awesome Spear
Kang (Kang Beom-seok),Kang Beom-seok (강범석),Coach,South Korea,south korea,Awesome Spear
Envy (Lee Myeong-joon),Lee Myeong-joon (이명준),Ad Carry,South Korea,south korea,Element Mystic
Tempo (Yoo Joon-sang),Yoo Joon-sang (유준상),Support,South Korea,south korea,Element Mystic
