From,To
Stomaged (İlyas Furkan Güngör),Achuu (Nicolaj Ellesgaard)
Stomaged (İlyas Furkan Güngör),Dumbledoge (Mustafa Kemal Gökseloğlu)
Naru (Koray Bıçak),Achuu (Nicolaj Ellesgaard)
Naru (Koray Bıçak),Dumbledoge (Mustafa Kemal Gökseloğlu)
Achuu (Nicolaj Ellesgaard),Dumbledoge (Mustafa Kemal Gökseloğlu)
Hioss (Emircan Hazar),Kanani (Lamine-Lounis Khouani)
Hioss (Emircan Hazar),avenuee (Mustafa Atalay)
Hioss (Emircan Hazar),DarkSide (Alejandro Oyonate)
Hioss (Emircan Hazar),Zergsting (Onur Ünalan)
Kanani (Lamine-Lounis Khouani),avenuee (Mustafa Atalay)
Kanani (Lamine-Lounis Khouani),DarkSide (Alejandro Oyonate)
Kanani (Lamine-Lounis Khouani),Zergsting (Onur Ünalan)
avenuee (Mustafa Atalay),DarkSide (Alejandro Oyonate)
avenuee (Mustafa Atalay),Zergsting (Onur Ünalan)
DarkSide (Alejandro Oyonate),Zergsting (Onur Ünalan)
Fencer (Choi Sung-won (최성원)),Reach (Lee Joo-won) (Lee Joo-won (이주원))
Fencer (Choi Sung-won (최성원)),LongB (Serkan Ülkücü)
Fencer (Choi Sung-won (최성원)),kazze (Ekin Tire)
Fencer (Choi Sung-won (최성원)),Un1tback (İshak Yılmaz)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),LongB (Serkan Ülkücü)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),kazze (Ekin Tire)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),Un1tback (İshak Yılmaz)
LongB (Serkan Ülkücü),kazze (Ekin Tire)
kazze (Ekin Tire),Un1tback (İshak Yılmaz)
Fencer (Choi Sung-won (최성원)),Crossman (Burak Salt)
Fencer (Choi Sung-won (최성원)),KillerEs (Arda Subaşı)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),Crossman (Burak Salt)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),KillerEs (Arda Subaşı)
Crossman (Burak Salt),KillerEs (Arda Subaşı)
Crossman (Burak Salt),kazze (Ekin Tire)
KillerEs (Arda Subaşı),kazze (Ekin Tire)
Silphi (Ömer Efe),Decagon Moon (Anıl Öztürk)
Silphi (Ömer Efe),Ravenno (Michał Owczarski)
Silphi (Ömer Efe),Shoami (Metin Demetgül)
Decagon Moon (Anıl Öztürk),Ravenno (Michał Owczarski)
Decagon Moon (Anıl Öztürk),S4mpe (Samuel Persson)
Decagon Moon (Anıl Öztürk),Shoami (Metin Demetgül)
Ravenno (Michał Owczarski),S4mpe (Samuel Persson)
Ravenno (Michał Owczarski),Shoami (Metin Demetgül)
S4mpe (Samuel Persson),Shoami (Metin Demetgül)
Matilda (Cengizhan Yavuz),Sigma (Brent de Laet)
Matilda (Cengizhan Yavuz),BOLULU (Onur Can Demirol)
Matilda (Cengizhan Yavuz),Kitty (Sander Everink)
Matilda (Cengizhan Yavuz),Veux (Okan Vatansever)
Sigma (Brent de Laet),BOLULU (Onur Can Demirol)
Sigma (Brent de Laet),Kitty (Sander Everink)
Sigma (Brent de Laet),Veux (Okan Vatansever)
BOLULU (Onur Can Demirol),Kitty (Sander Everink)
BOLULU (Onur Can Demirol),Veux (Okan Vatansever)
Kitty (Sander Everink),Veux (Okan Vatansever)
iScarface (Daniel Aitbelkacem),tracer (Joakim Torstensson)
iScarface (Daniel Aitbelkacem),Kadir (Kadircan Mumcuoğlu)
iScarface (Daniel Aitbelkacem),Immortoru (Furkan Tekeş)
iScarface (Daniel Aitbelkacem),Ruvelius (Mustafa Berk Baraklı)
iScarface (Daniel Aitbelkacem),Sedrion (Tarik Holz)
iScarface (Daniel Aitbelkacem),rôgu (Burak Eryol)
tracer (Joakim Torstensson),Immortoru (Furkan Tekeş)
tracer (Joakim Torstensson),Ruvelius (Mustafa Berk Baraklı)
tracer (Joakim Torstensson),rôgu (Burak Eryol)
Kadir (Kadircan Mumcuoğlu),Immortoru (Furkan Tekeş)
Kadir (Kadircan Mumcuoğlu),Ruvelius (Mustafa Berk Baraklı)
Kadir (Kadircan Mumcuoğlu),Sedrion (Tarik Holz)
Kadir (Kadircan Mumcuoğlu),rôgu (Burak Eryol)
Immortoru (Furkan Tekeş),Sedrion (Tarik Holz)
Sedrion (Tarik Holz),rôgu (Burak Eryol)
Panky (Uğur Taş) (Uğur Taş),Sigma (Brent de Laet)
Panky (Uğur Taş) (Uğur Taş),Rawbin (Robin Eggenberger)
Panky (Uğur Taş) (Uğur Taş),Lukezy (Luka Trumbić)
Sigma (Brent de Laet),LEYL Ü NEHÂR (Cüneyt Kocaayan)
Sigma (Brent de Laet),Madness (Gökhan Uçar) (Gökhan Uçar)
Sigma (Brent de Laet),Cognac (Ömer Faruk Ünsal)
Rawbin (Robin Eggenberger),Lukezy (Luka Trumbić)
Rawbin (Robin Eggenberger),Madness (Gökhan Uçar) (Gökhan Uçar)
Rawbin (Robin Eggenberger),Cognac (Ömer Faruk Ünsal)
Lukezy (Luka Trumbić),Madness (Gökhan Uçar) (Gökhan Uçar)
Lukezy (Luka Trumbić),Cognac (Ömer Faruk Ünsal)
Darlik (Aymeric Garçon),Clongwen (Melih Bozkurt)
Darlik (Aymeric Garçon),Four (Stanimir Penchev)
Darlik (Aymeric Garçon),React (Mert Gül)
Darlik (Aymeric Garçon),Revanche (Hakan İşlek)
Darlik (Aymeric Garçon),padden (Ege Acar Koparal)
Darlik (Aymeric Garçon),Corpsebringer (Mehmet Turgut Aksel)
Rare (Taner Levendoğlu),Four (Stanimir Penchev)
Rare (Taner Levendoğlu),React (Mert Gül)
Rare (Taner Levendoğlu),padden (Ege Acar Koparal)
Rare (Taner Levendoğlu),Corpsebringer (Mehmet Turgut Aksel)
Wickd (Mike Petersen),Four (Stanimir Penchev)
Wickd (Mike Petersen),React (Mert Gül)
Wickd (Mike Petersen),padden (Ege Acar Koparal)
Wickd (Mike Petersen),Corpsebringer (Mehmet Turgut Aksel)
Clongwen (Melih Bozkurt),React (Mert Gül)
Clongwen (Melih Bozkurt),Revanche (Hakan İşlek)
Clongwen (Melih Bozkurt),Corpsebringer (Mehmet Turgut Aksel)
Four (Stanimir Penchev),React (Mert Gül)
Four (Stanimir Penchev),Revanche (Hakan İşlek)
Four (Stanimir Penchev),padden (Ege Acar Koparal)
Four (Stanimir Penchev),Corpsebringer (Mehmet Turgut Aksel)
React (Mert Gül),Revanche (Hakan İşlek)
React (Mert Gül),padden (Ege Acar Koparal)
React (Mert Gül),Corpsebringer (Mehmet Turgut Aksel)
Revanche (Hakan İşlek),Corpsebringer (Mehmet Turgut Aksel)
padden (Ege Acar Koparal),Corpsebringer (Mehmet Turgut Aksel)
Elwind (Kaan Atıcı),Xerxe (Andrei Dragomir)
Elwind (Kaan Atıcı),Caps (Rasmus Winther)
Elwind (Kaan Atıcı),Un1tback (İshak Yılmaz)
Xerxe (Andrei Dragomir),Abaria (Bogusław Dobryniewski)
Xerxe (Andrei Dragomir),Caps (Rasmus Winther)
Xerxe (Andrei Dragomir),Zeitnot (Berkay Aşıkuzun)
Xerxe (Andrei Dragomir),Un1tback (İshak Yılmaz)
Abaria (Bogusław Dobryniewski),Un1tback (İshak Yılmaz)
Caps (Rasmus Winther),Zeitnot (Berkay Aşıkuzun)
Caps (Rasmus Winther),Un1tback (İshak Yılmaz)
Zeitnot (Berkay Aşıkuzun),Un1tback (İshak Yılmaz)
Marshall (Yiğit Kırdök),Godbro (Dan Van Vo)
Marshall (Yiğit Kırdök),HolyPhoenix (Anıl Işık)
Trixucator (Mehmet Furkan Çoruk),Godbro (Dan Van Vo)
Trixucator (Mehmet Furkan Çoruk),HolyPhoenix (Anıl Işık)
Hatrixx (Jørgen Elgåen),HolyPhoenix (Anıl Işık)
Godbro (Dan Van Vo),HolyPhoenix (Anıl Işık)
Godbro (Dan Van Vo),Visdom (Benjamin Larsen)
HolyPhoenix (Anıl Işık),Visdom (Benjamin Larsen)
fabfabulous (Asım Cihat Karakaya),Nardeus (Tomáš Maršálek)
Stomaged (İlyas Furkan Güngör),Nardeus (Tomáš Maršálek)
Naru (Koray Bıçak),Nardeus (Tomáš Maršálek)
Hioss (Emircan Hazar),Crystal (Atakan Aydın)
Unknown (Marcin Kubicki),Crystal (Atakan Aydın)
Unknown (Marcin Kubicki),avenuee (Mustafa Atalay)
Unknown (Marcin Kubicki),DarkSide (Alejandro Oyonate)
Unknown (Marcin Kubicki),Zergsting (Onur Ünalan)
Crystal (Atakan Aydın),avenuee (Mustafa Atalay)
Crystal (Atakan Aydın),DarkSide (Alejandro Oyonate)
Xyraz (Gustav Blomkvist),Reach (Lee Joo-won) (Lee Joo-won (이주원))
Xyraz (Gustav Blomkvist),kazze (Ekin Tire)
Wickd (Mike Petersen),Madness (Gökhan Uçar) (Gökhan Uçar)
Wickd (Mike Petersen),Cognac (Ömer Faruk Ünsal)
Wickd (Mike Petersen),XHR (Umur Akıncı)
Four (Stanimir Penchev),Madness (Gökhan Uçar) (Gökhan Uçar)
Four (Stanimir Penchev),Cognac (Ömer Faruk Ünsal)
Four (Stanimir Penchev),XHR (Umur Akıncı)
React (Mert Gül),Madness (Gökhan Uçar) (Gökhan Uçar)
React (Mert Gül),Cognac (Ömer Faruk Ünsal)
React (Mert Gül),XHR (Umur Akıncı)
Madness (Gökhan Uçar) (Gökhan Uçar),XHR (Umur Akıncı)
Cognac (Ömer Faruk Ünsal),XHR (Umur Akıncı)
Elwind (Kaan Atıcı),rôgu (Burak Eryol)
Elwind (Kaan Atıcı),Lelouch (Şükrü Şentürk) (Şükrü Şentürk)
Xerxe (Andrei Dragomir),rôgu (Burak Eryol)
Xerxe (Andrei Dragomir),Lelouch (Şükrü Şentürk) (Şükrü Şentürk)
Caps (Rasmus Winther),rôgu (Burak Eryol)
Caps (Rasmus Winther),Lelouch (Şükrü Şentürk) (Şükrü Şentürk)
Zeitnot (Berkay Aşıkuzun),rôgu (Burak Eryol)
rôgu (Burak Eryol),Lelouch (Şükrü Şentürk) (Şükrü Şentürk)
Marshall (Yiğit Kırdök),SoulDra (Hughbo Shim)
Trixucator (Mehmet Furkan Çoruk),SoulDra (Hughbo Shim)
Godbro (Dan Van Vo),SoulDra (Hughbo Shim)
HolyPhoenix (Anıl Işık),SoulDra (Hughbo Shim)
Visdom (Benjamin Larsen),SoulDra (Hughbo Shim)
fabfabulous (Asım Cihat Karakaya),hatchý (Adrian Widera)
Stomaged (İlyas Furkan Güngör),hatchý (Adrian Widera)
Naru (Koray Bıçak),hatchý (Adrian Widera)
Nardeus (Tomáš Maršálek),hatchý (Adrian Widera)
Achuu (Nicolaj Ellesgaard),hatchý (Adrian Widera)
Dumbledoge (Mustafa Kemal Gökseloğlu),hatchý (Adrian Widera)
Panky (Uğur Taş) (Uğur Taş),Crystal (Atakan Aydın)
Panky (Uğur Taş) (Uğur Taş),avenuee (Mustafa Atalay)
Panky (Uğur Taş) (Uğur Taş),Ruvelius (Mustafa Berk Baraklı)
Panky (Uğur Taş) (Uğur Taş),Zergsting (Onur Ünalan)
Panky (Uğur Taş) (Uğur Taş),Realen (Utku Can Zorlu)
Crystal (Atakan Aydın),Ruvelius (Mustafa Berk Baraklı)
Crystal (Atakan Aydın),Realen (Utku Can Zorlu)
avenuee (Mustafa Atalay),Ruvelius (Mustafa Berk Baraklı)
avenuee (Mustafa Atalay),Realen (Utku Can Zorlu)
Ruvelius (Mustafa Berk Baraklı),Zergsting (Onur Ünalan)
Ruvelius (Mustafa Berk Baraklı),Realen (Utku Can Zorlu)
Xyraz (Gustav Blomkvist),MoSiTing (Chris Würger)
Rawbin (Robin Eggenberger),KillerEs (Arda Subaşı)
Rawbin (Robin Eggenberger),kazze (Ekin Tire)
Rawbin (Robin Eggenberger),MoSiTing (Chris Würger)
LongB (Serkan Ülkücü),MoSiTing (Chris Würger)
KillerEs (Arda Subaşı),MoSiTing (Chris Würger)
kazze (Ekin Tire),MoSiTing (Chris Würger)
Panky (Uğur Taş) (Uğur Taş),Revanche (Hakan İşlek)
Crystal (Atakan Aydın),Madness (Gökhan Uçar) (Gökhan Uçar)
Crystal (Atakan Aydın),Cognac (Ömer Faruk Ünsal)
Crystal (Atakan Aydın),Revanche (Hakan İşlek)
Lukezy (Luka Trumbić),Revanche (Hakan İşlek)
Madness (Gökhan Uçar) (Gökhan Uçar),Revanche (Hakan İşlek)
Kektz (Bor Jeršan),Mojito (Berk Kocaman)
Kektz (Bor Jeršan),Crossman (Burak Salt)
Kektz (Bor Jeršan),HeaQ (Martin Kordmaa)
Kektz (Bor Jeršan),JAPONE (Bahadır Çolak)
Mojito (Berk Kocaman),Crossman (Burak Salt)
Mojito (Berk Kocaman),HeaQ (Martin Kordmaa)
Mojito (Berk Kocaman),JAPONE (Bahadır Çolak)
Crossman (Burak Salt),HeaQ (Martin Kordmaa)
Crossman (Burak Salt),JAPONE (Bahadır Çolak)
HeaQ (Martin Kordmaa),JAPONE (Bahadır Çolak)
Xyraz (Gustav Blomkvist),Taikki (Arttu Sirkka)
Taikki (Arttu Sirkka),LongB (Serkan Ülkücü)
Taikki (Arttu Sirkka),KillerEs (Arda Subaşı)
Taikki (Arttu Sirkka),kazze (Ekin Tire)
Broken Blade (Sergen Çelik),Kanani (Lamine-Lounis Khouani)
Broken Blade (Sergen Çelik),Abbedagge (Felix Braun)
Broken Blade (Sergen Çelik),meân (Ahmet Cihan Battal)
Broken Blade (Sergen Çelik),Madagger (Egehan Özçelik)
Kanani (Lamine-Lounis Khouani),Abbedagge (Felix Braun)
Kanani (Lamine-Lounis Khouani),meân (Ahmet Cihan Battal)
Kanani (Lamine-Lounis Khouani),Madagger (Egehan Özçelik)
Abbedagge (Felix Braun),meân (Ahmet Cihan Battal)
Abbedagge (Felix Braun),Madagger (Egehan Özçelik)
meân (Ahmet Cihan Battal),Madagger (Egehan Özçelik)
Thaldrin (Berke Demir),Reach (Lee Joo-won) (Lee Joo-won (이주원))
Thaldrin (Berke Demir),Frozen (Kim Tae-il) (Kim Tae-il (김태일))
Thaldrin (Berke Demir),Elysion (Sergen Dikel)
Thaldrin (Berke Demir),padden (Ege Acar Koparal)
Thaldrin (Berke Demir),Un1tback (İshak Yılmaz)
Thaldrin (Berke Demir),JAPONE (Bahadır Çolak)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),Frozen (Kim Tae-il) (Kim Tae-il (김태일))
Reach (Lee Joo-won) (Lee Joo-won (이주원)),Elysion (Sergen Dikel)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),padden (Ege Acar Koparal)
Reach (Lee Joo-won) (Lee Joo-won (이주원)),JAPONE (Bahadır Çolak)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),Elysion (Sergen Dikel)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),padden (Ege Acar Koparal)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),Un1tback (İshak Yılmaz)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),JAPONE (Bahadır Çolak)
padden (Ege Acar Koparal),Un1tback (İshak Yılmaz)
padden (Ege Acar Koparal),JAPONE (Bahadır Çolak)
Elwind (Kaan Atıcı),Mojito (Berk Kocaman)
Elwind (Kaan Atıcı),React (Mert Gül)
Elwind (Kaan Atıcı),Godbro (Dan Van Vo)
Elwind (Kaan Atıcı),Madness (Gökhan Uçar) (Gökhan Uçar)
Elwind (Kaan Atıcı),Wendelbo (Daniel Ernst Wendelbo)
Mojito (Berk Kocaman),React (Mert Gül)
Mojito (Berk Kocaman),Godbro (Dan Van Vo)
Mojito (Berk Kocaman),Madness (Gökhan Uçar) (Gökhan Uçar)
Mojito (Berk Kocaman),Wendelbo (Daniel Ernst Wendelbo)
React (Mert Gül),Wendelbo (Daniel Ernst Wendelbo)
Godbro (Dan Van Vo),Madness (Gökhan Uçar) (Gökhan Uçar)
Godbro (Dan Van Vo),Wendelbo (Daniel Ernst Wendelbo)
Madness (Gökhan Uçar) (Gökhan Uçar),Wendelbo (Daniel Ernst Wendelbo)
Bwipo (Gabriël Rau),Move (Kang Min-su (강민수))
Bwipo (Gabriël Rau),Immortoru (Furkan Tekeş)
Bwipo (Gabriël Rau),HolyPhoenix (Anıl Işık)
Bwipo (Gabriël Rau),rôgu (Burak Eryol)
Hioss (Emircan Hazar),Move (Kang Min-su (강민수))
Hioss (Emircan Hazar),Immortoru (Furkan Tekeş)
Hioss (Emircan Hazar),HolyPhoenix (Anıl Işık)
Hioss (Emircan Hazar),rôgu (Burak Eryol)
Wickd (Mike Petersen),Obvious (Dennis Sørensen)
Wickd (Mike Petersen),Immortoru (Furkan Tekeş)
Wickd (Mike Petersen),HolyPhoenix (Anıl Işık)
Wickd (Mike Petersen),rôgu (Burak Eryol)
Move (Kang Min-su (강민수)),Immortoru (Furkan Tekeş)
Move (Kang Min-su (강민수)),HolyPhoenix (Anıl Işık)
Move (Kang Min-su (강민수)),rôgu (Burak Eryol)
Obvious (Dennis Sørensen),Immortoru (Furkan Tekeş)
Obvious (Dennis Sørensen),HolyPhoenix (Anıl Işık)
Obvious (Dennis Sørensen),rôgu (Burak Eryol)
Immortoru (Furkan Tekeş),HolyPhoenix (Anıl Işık)
HolyPhoenix (Anıl Işık),rôgu (Burak Eryol)
Brolia (Murat Mert İlgün),k0u (Lâm Tịnh Trì)
Brolia (Murat Mert İlgün),SozPurefect (Hicham Tazrhini)
Brolia (Murat Mert İlgün),meân (Ahmet Cihan Battal)
Brolia (Murat Mert İlgün),Revanche (Hakan İşlek)
Brolia (Murat Mert İlgün),Veux (Okan Vatansever)
Rare (Taner Levendoğlu),k0u (Lâm Tịnh Trì)
Rare (Taner Levendoğlu),SozPurefect (Hicham Tazrhini)
Rare (Taner Levendoğlu),meân (Ahmet Cihan Battal)
Rare (Taner Levendoğlu),Revanche (Hakan İşlek)
Rare (Taner Levendoğlu),Veux (Okan Vatansever)
k0u (Lâm Tịnh Trì),SozPurefect (Hicham Tazrhini)
k0u (Lâm Tịnh Trì),meân (Ahmet Cihan Battal)
k0u (Lâm Tịnh Trì),Revanche (Hakan İşlek)
k0u (Lâm Tịnh Trì),Veux (Okan Vatansever)
SozPurefect (Hicham Tazrhini),meân (Ahmet Cihan Battal)
SozPurefect (Hicham Tazrhini),Revanche (Hakan İşlek)
SozPurefect (Hicham Tazrhini),Veux (Okan Vatansever)
meân (Ahmet Cihan Battal),Revanche (Hakan İşlek)
meân (Ahmet Cihan Battal),Veux (Okan Vatansever)
Smoke (Mertkan Salman),Kanani (Lamine-Lounis Khouani)
Smoke (Mertkan Salman),Abbedagge (Felix Braun)
Smoke (Mertkan Salman),KillerEs (Arda Subaşı)
Smoke (Mertkan Salman),Madagger (Egehan Özçelik)
Kanani (Lamine-Lounis Khouani),KillerEs (Arda Subaşı)
Nerroh (Stefan Pereira),Abbedagge (Felix Braun)
Nerroh (Stefan Pereira),KillerEs (Arda Subaşı)
Nerroh (Stefan Pereira),Madagger (Egehan Özçelik)
Adaniel (Doğukan Karasakal),Abbedagge (Felix Braun)
Adaniel (Doğukan Karasakal),NoXiAK (Lewis Simon Felix)
Decagon Moon (Anıl Öztürk),Abbedagge (Felix Braun)
Decagon Moon (Anıl Öztürk),KillerEs (Arda Subaşı)
Decagon Moon (Anıl Öztürk),NoXiAK (Lewis Simon Felix)
Abbedagge (Felix Braun),KillerEs (Arda Subaşı)
Abbedagge (Felix Braun),NoXiAK (Lewis Simon Felix)
KillerEs (Arda Subaşı),Madagger (Egehan Özçelik)
KillerEs (Arda Subaşı),NoXiAK (Lewis Simon Felix)
Panky (Uğur Taş) (Uğur Taş),Trixucator (Mehmet Furkan Çoruk)
Panky (Uğur Taş) (Uğur Taş),Xico (Francisco Cruz)
Panky (Uğur Taş) (Uğur Taş),Emtest (Adam Emtestam)
Trixucator (Mehmet Furkan Çoruk),Xico (Francisco Cruz)
Trixucator (Mehmet Furkan Çoruk),Emtest (Adam Emtestam)
Trixucator (Mehmet Furkan Çoruk),Cognac (Ömer Faruk Ünsal)
Xico (Francisco Cruz),Emtest (Adam Emtestam)
Xico (Francisco Cruz),Cognac (Ömer Faruk Ünsal)
Xico (Francisco Cruz),Revanche (Hakan İşlek)
Emtest (Adam Emtestam),Cognac (Ömer Faruk Ünsal)
Emtest (Adam Emtestam),Revanche (Hakan İşlek)
fabfabulous (Asım Cihat Karakaya),Lethilion (İbrahim Onur Aksu)
Stomaged (İlyas Furkan Güngör),Lethilion (İbrahim Onur Aksu)
Naru (Koray Bıçak),Lethilion (İbrahim Onur Aksu)
Zeitnot (Berkay Aşıkuzun),Dumbledoge (Mustafa Kemal Gökseloğlu)
Lethilion (İbrahim Onur Aksu),Dumbledoge (Mustafa Kemal Gökseloğlu)
Kirito (David Koppmann) (David Koppmann),xani (Nikola Zrinjski)
Kirito (David Koppmann) (David Koppmann),LEYL Ü NEHÂR (Cüneyt Kocaayan)
Kirito (David Koppmann) (David Koppmann),Ruvelius (Mustafa Berk Baraklı)
Kirito (David Koppmann) (David Koppmann),Zergsting (Onur Ünalan)
Atom (Peter Thomsen) (Peter Thomsen),Taikki (Arttu Sirkka)
Atom (Peter Thomsen) (Peter Thomsen),LEYL Ü NEHÂR (Cüneyt Kocaayan)
Atom (Peter Thomsen) (Peter Thomsen),avenuee (Mustafa Atalay)
Atom (Peter Thomsen) (Peter Thomsen),React (Mert Gül)
Atom (Peter Thomsen) (Peter Thomsen),Ruvelius (Mustafa Berk Baraklı)
Atom (Peter Thomsen) (Peter Thomsen),Zergsting (Onur Ünalan)
xani (Nikola Zrinjski),LEYL Ü NEHÂR (Cüneyt Kocaayan)
xani (Nikola Zrinjski),Ruvelius (Mustafa Berk Baraklı)
xani (Nikola Zrinjski),Zergsting (Onur Ünalan)
Taikki (Arttu Sirkka),LEYL Ü NEHÂR (Cüneyt Kocaayan)
Taikki (Arttu Sirkka),React (Mert Gül)
Taikki (Arttu Sirkka),Ruvelius (Mustafa Berk Baraklı)
Taikki (Arttu Sirkka),Zergsting (Onur Ünalan)
LEYL Ü NEHÂR (Cüneyt Kocaayan),Ruvelius (Mustafa Berk Baraklı)
LEYL Ü NEHÂR (Cüneyt Kocaayan),Zergsting (Onur Ünalan)
React (Mert Gül),Ruvelius (Mustafa Berk Baraklı)
React (Mert Gül),Zergsting (Onur Ünalan)
Smoke (Mertkan Salman),Rawbin (Robin Eggenberger)
Smoke (Mertkan Salman),umuut (Umut Atlı)
Smoke (Mertkan Salman),Endz (Lauri Tarkus)
Smoke (Mertkan Salman),Kairos Plz (Gürsu Kömürcü)
Rawbin (Robin Eggenberger),umuut (Umut Atlı)
Rawbin (Robin Eggenberger),Endz (Lauri Tarkus)
Rawbin (Robin Eggenberger),Kairos Plz (Gürsu Kömürcü)
umuut (Umut Atlı),Endz (Lauri Tarkus)
umuut (Umut Atlı),Kairos Plz (Gürsu Kömürcü)
Endz (Lauri Tarkus),Kairos Plz (Gürsu Kömürcü)
Kaze (Quentin Gourbeix),Obvious (Dennis Sørensen)
Kaze (Quentin Gourbeix),Immortoru (Furkan Tekeş)
Kaze (Quentin Gourbeix),HolyPhoenix (Anıl Işık)
Kaze (Quentin Gourbeix),Tolerant (Barış Çepnioğlu)
Obvious (Dennis Sørensen),Tolerant (Barış Çepnioğlu)
Immortoru (Furkan Tekeş),Tolerant (Barış Çepnioğlu)
HolyPhoenix (Anıl Işık),Tolerant (Barış Çepnioğlu)
Panky (Uğur Taş) (Uğur Taş),Polyokov (Louis Hamet)
Trixucator (Mehmet Furkan Çoruk),Polyokov (Louis Hamet)
Polyokov (Louis Hamet),Emtest (Adam Emtestam)
Polyokov (Louis Hamet),Revanche (Hakan İşlek)
Truklax (Alexandre Nascimento),Inition (Lukas Otter)
Truklax (Alexandre Nascimento),Shoshin (Ali Tekel)
Truklax (Alexandre Nascimento),mypleasure3 (Atilla Keskin)
Truklax (Alexandre Nascimento),kazze (Ekin Tire)
Inition (Lukas Otter),Shoshin (Ali Tekel)
Inition (Lukas Otter),mypleasure3 (Atilla Keskin)
Inition (Lukas Otter),kazze (Ekin Tire)
Shoshin (Ali Tekel),mypleasure3 (Atilla Keskin)
Shoshin (Ali Tekel),kazze (Ekin Tire)
mypleasure3 (Atilla Keskin),kazze (Ekin Tire)
Thaldrin (Berke Demir),Move (Kang Min-su (강민수))
Move (Kang Min-su (강민수)),Frozen (Kim Tae-il) (Kim Tae-il (김태일))
Move (Kang Min-su (강민수)),padden (Ege Acar Koparal)
Move (Kang Min-su (강민수)),JAPONE (Bahadır Çolak)
Smoke (Mertkan Salman),KonDziSan (Konrad Sopata)
Smoke (Mertkan Salman),Kadir (Kadircan Mumcuoğlu)
Smoke (Mertkan Salman),DarkSide (Alejandro Oyonate)
Smoke (Mertkan Salman),Un1tback (İshak Yılmaz)
Mayhem (Süleyman Serkan Tekeş) (Süleyman Serkan Tekeş),Kadir (Kadircan Mumcuoğlu)
Mayhem (Süleyman Serkan Tekeş) (Süleyman Serkan Tekeş),umuut (Umut Atlı)
Mayhem (Süleyman Serkan Tekeş) (Süleyman Serkan Tekeş),DarkSide (Alejandro Oyonate)
Mayhem (Süleyman Serkan Tekeş) (Süleyman Serkan Tekeş),Kairos Plz (Gürsu Kömürcü)
Mayhem (Süleyman Serkan Tekeş) (Süleyman Serkan Tekeş),Un1tback (İshak Yılmaz)
KonDziSan (Konrad Sopata),umuut (Umut Atlı)
KonDziSan (Konrad Sopata),Endz (Lauri Tarkus)
KonDziSan (Konrad Sopata),Kairos Plz (Gürsu Kömürcü)
Kadir (Kadircan Mumcuoğlu),umuut (Umut Atlı)
Kadir (Kadircan Mumcuoğlu),Endz (Lauri Tarkus)
Kadir (Kadircan Mumcuoğlu),DarkSide (Alejandro Oyonate)
Kadir (Kadircan Mumcuoğlu),Kairos Plz (Gürsu Kömürcü)
Kadir (Kadircan Mumcuoğlu),Un1tback (İshak Yılmaz)
umuut (Umut Atlı),DarkSide (Alejandro Oyonate)
umuut (Umut Atlı),Un1tback (İshak Yılmaz)
Endz (Lauri Tarkus),Un1tback (İshak Yılmaz)
DarkSide (Alejandro Oyonate),Kairos Plz (Gürsu Kömürcü)
DarkSide (Alejandro Oyonate),Un1tback (İshak Yılmaz)
Elwind (Kaan Atıcı),NaeHyun (Yoo Nae-hyun (유내현))
Elwind (Kaan Atıcı),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Mojito (Berk Kocaman),NaeHyun (Yoo Nae-hyun (유내현))
Mojito (Berk Kocaman),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
NaeHyun (Yoo Nae-hyun (유내현)),Madness (Gökhan Uçar) (Gökhan Uçar)
NaeHyun (Yoo Nae-hyun (유내현)),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Madness (Gökhan Uçar) (Gökhan Uçar),Mocha (Kim Tae-gyeom) (Kim Tae-gyeom (김태겸))
Broken Blade (Sergen Çelik),Cinkrof (Jakub Rokicki)
Broken Blade (Sergen Çelik),Taikki (Arttu Sirkka)
Broken Blade (Sergen Çelik),Immortoru (Furkan Tekeş)
Broken Blade (Sergen Çelik),HolyPhoenix (Anıl Işık)
Broken Blade (Sergen Çelik),Hustlin (Morgan Granberg)
Marshall (Yiğit Kırdök),Taikki (Arttu Sirkka)
Marshall (Yiğit Kırdök),Ninja (Noh Geon-woo (노건우))
Marshall (Yiğit Kırdök),Farfetch (Berk Badur)
Cinkrof (Jakub Rokicki),Immortoru (Furkan Tekeş)
Cinkrof (Jakub Rokicki),HolyPhoenix (Anıl Işık)
Cinkrof (Jakub Rokicki),Hustlin (Morgan Granberg)
Taikki (Arttu Sirkka),Immortoru (Furkan Tekeş)
Taikki (Arttu Sirkka),Ninja (Noh Geon-woo (노건우))
