From,To
Damonte (Tanner Damonte),Thinkcard (Thomas Slotkin)
Cody Sun (Cody Sun),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Cody Sun (Cody Sun),Thinkcard (Thomas Slotkin)
Vulcan (Philippe Laflamme) (Philippe Laflamme),Thinkcard (Thomas Slotkin)
Nuguri (Jang Ha-gwon (장하권)),Canyon (Kim Geon-bu (김건부))
Nuguri (Jang Ha-gwon (장하권)),ShowMaker (Heo Su (허수))
Nuguri (Jang Ha-gwon (장하권)),Nuclear (Shin Jeong-hyeon (신정현))
Nuguri (Jang Ha-gwon (장하권)),BeryL (Cho Geon-hee (조건희))
Nuguri (Jang Ha-gwon (장하권)), (Kim Jeong-soo (김정수))
Canyon (Kim Geon-bu (김건부)),ShowMaker (Heo Su (허수))
Canyon (Kim Geon-bu (김건부)),Nuclear (Shin Jeong-hyeon (신정현))
Canyon (Kim Geon-bu (김건부)),BeryL (Cho Geon-hee (조건희))
Canyon (Kim Geon-bu (김건부)), (Kim Jeong-soo (김정수))
ShowMaker (Heo Su (허수)),Nuclear (Shin Jeong-hyeon (신정현))
ShowMaker (Heo Su (허수)),BeryL (Cho Geon-hee (조건희))
ShowMaker (Heo Su (허수)), (Kim Jeong-soo (김정수))
Nuclear (Shin Jeong-hyeon (신정현)),BeryL (Cho Geon-hee (조건희))
Nuclear (Shin Jeong-hyeon (신정현)), (Kim Jeong-soo (김정수))
BeryL (Cho Geon-hee (조건희)), (Kim Jeong-soo (김정수))
Evi (Shunsuke Murase (村瀬 俊介)),Gaeng (Yang Gwang-woo (양광우))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Gaeng (Yang Gwang-woo (양광우))
Ceros (Kyohei Yoshida (吉田 恭平)),Gaeng (Yang Gwang-woo (양광우))
Yutapon (Yuta Sugiura (杉浦 悠太)),Gaeng (Yang Gwang-woo (양광우))
Gaeng (Yang Gwang-woo (양광우)),Kazu (Kazuta Suzuki (鈴木 和太))
Robo (Leonardo Souza),Shrimp (Lee Byeong-hoon (이병훈))
Robo (Leonardo Souza),Goku (Bruno Miyaguchi)
Robo (Leonardo Souza),brTT (Felipe Gonçalves)
Robo (Leonardo Souza),Luci (Han Chang-hoon (한창훈))
Robo (Leonardo Souza),Von (Gabriel Barbosa) (Gabriel Barbosa)
Shrimp (Lee Byeong-hoon (이병훈)),Goku (Bruno Miyaguchi)
Shrimp (Lee Byeong-hoon (이병훈)),brTT (Felipe Gonçalves)
Shrimp (Lee Byeong-hoon (이병훈)),Luci (Han Chang-hoon (한창훈))
Shrimp (Lee Byeong-hoon (이병훈)),Von (Gabriel Barbosa) (Gabriel Barbosa)
Goku (Bruno Miyaguchi),brTT (Felipe Gonçalves)
Goku (Bruno Miyaguchi),Luci (Han Chang-hoon (한창훈))
Goku (Bruno Miyaguchi),Von (Gabriel Barbosa) (Gabriel Barbosa)
brTT (Felipe Gonçalves),Luci (Han Chang-hoon (한창훈))
brTT (Felipe Gonçalves),Von (Gabriel Barbosa) (Gabriel Barbosa)
Luci (Han Chang-hoon (한창훈)),Von (Gabriel Barbosa) (Gabriel Barbosa)
3Z (Chen Han (陳翰)),Crash (Lee Dong-woo (이동우))
3Z (Chen Han (陳翰)),M1ssion (Chen Hsiao-Hsien (陳孝銜))
3Z (Chen Han (陳翰)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
3Z (Chen Han (陳翰)),Unified (Wong Chun Kit (黃俊杰))
3Z (Chen Han (陳翰)),Kaiwing (Ling Kai Wing (凌啟榮))
3Z (Chen Han (陳翰)),Chawy (Wong Xing Lei (王心磊))
Crash (Lee Dong-woo (이동우)),M1ssion (Chen Hsiao-Hsien (陳孝銜))
Crash (Lee Dong-woo (이동우)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
Crash (Lee Dong-woo (이동우)),Unified (Wong Chun Kit (黃俊杰))
Crash (Lee Dong-woo (이동우)),Kaiwing (Ling Kai Wing (凌啟榮))
Crash (Lee Dong-woo (이동우)),Chawy (Wong Xing Lei (王心磊))
M1ssion (Chen Hsiao-Hsien (陳孝銜)),MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿))
M1ssion (Chen Hsiao-Hsien (陳孝銜)),Chawy (Wong Xing Lei (王心磊))
MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿)),Kaiwing (Ling Kai Wing (凌啟榮))
MnM (Wong Ka Chun) (Wong Ka Chun (王嘉駿)),Chawy (Wong Xing Lei (王心磊))
Unified (Wong Chun Kit (黃俊杰)),Chawy (Wong Xing Lei (王心磊))
Kaiwing (Ling Kai Wing (凌啟榮)),Chawy (Wong Xing Lei (王心磊))
Buggax (Mateo Aroztegui),Oddie (Sebastián Niño)
Buggax (Mateo Aroztegui),Seiya (Édgar Bracamontes)
Buggax (Mateo Aroztegui),Warangelus (Fabián Llanos)
Buggax (Mateo Aroztegui),Slow (Eduardo Garcés)
Buggax (Mateo Aroztegui),Yeti (Rodrigo del Castillo)
Oddie (Sebastián Niño),Warangelus (Fabián Llanos)
Oddie (Sebastián Niño),Slow (Eduardo Garcés)
Seiya (Édgar Bracamontes),Warangelus (Fabián Llanos)
Seiya (Édgar Bracamontes),Slow (Eduardo Garcés)
Warangelus (Fabián Llanos),Slow (Eduardo Garcés)
Warangelus (Fabián Llanos),Yeti (Rodrigo del Castillo)
Slow (Eduardo Garcés),Yeti (Rodrigo del Castillo)
Hani (Nguyễn Tuấn Phát),DNK (Đỗ Ngọc Khải)
Hani (Nguyễn Tuấn Phát),Artifact (Nguyễn Văn Hậu)
Hani (Nguyễn Tuấn Phát),Celebrity (Nguyễn Phước Long Hiệp)
Hani (Nguyễn Tuấn Phát),Venus (Bùi Nguyễn Quốc Hoàng)
Hani (Nguyễn Tuấn Phát),Nixwater (Mai Nhật Tân)
DNK (Đỗ Ngọc Khải),Artifact (Nguyễn Văn Hậu)
DNK (Đỗ Ngọc Khải),Celebrity (Nguyễn Phước Long Hiệp)
DNK (Đỗ Ngọc Khải),Venus (Bùi Nguyễn Quốc Hoàng)
DNK (Đỗ Ngọc Khải),Nixwater (Mai Nhật Tân)
Artifact (Nguyễn Văn Hậu),Celebrity (Nguyễn Phước Long Hiệp)
Artifact (Nguyễn Văn Hậu),Venus (Bùi Nguyễn Quốc Hoàng)
Artifact (Nguyễn Văn Hậu),Nixwater (Mai Nhật Tân)
Celebrity (Nguyễn Phước Long Hiệp),Venus (Bùi Nguyễn Quốc Hoàng)
Celebrity (Nguyễn Phước Long Hiệp),Nixwater (Mai Nhật Tân)
Venus (Bùi Nguyễn Quốc Hoàng),Nixwater (Mai Nhật Tân)
Fudge (Ibrahim Allami),Babip (Leo Romer)
Fudge (Ibrahim Allami),Triple (Stephen Li)
Fudge (Ibrahim Allami),k1ng (Calvin Truong)
Fudge (Ibrahim Allami),Destiny (Mitchell Shaw) (Mitchell Shaw)
Fudge (Ibrahim Allami),Phantiks (Richard Su)
Babip (Leo Romer),Triple (Stephen Li)
Babip (Leo Romer),k1ng (Calvin Truong)
Babip (Leo Romer),Destiny (Mitchell Shaw) (Mitchell Shaw)
Babip (Leo Romer),Phantiks (Richard Su)
Triple (Stephen Li),Destiny (Mitchell Shaw) (Mitchell Shaw)
Triple (Stephen Li),Phantiks (Richard Su)
Rockky (Atit Phaomuang),DeuL (Kim Deul (김들))
Rockky (Atit Phaomuang),PoP (Ha Min-wook (하민욱))
Rockky (Atit Phaomuang),WarL0cK (Pawat Ampaporn)
Lloyd (Juckkirsts Kongubon),DeuL (Kim Deul (김들))
Lloyd (Juckkirsts Kongubon),PoP (Ha Min-wook (하민욱))
G4 (Nuttapong Menkasikan),DeuL (Kim Deul (김들))
G4 (Nuttapong Menkasikan),PoP (Ha Min-wook (하민욱))
DeuL (Kim Deul (김들)),PoP (Ha Min-wook (하민욱))
DeuL (Kim Deul (김들)),WarL0cK (Pawat Ampaporn)
PoP (Ha Min-wook (하민욱)),WarL0cK (Pawat Ampaporn)
Armut (İrfan Berk Tükek),Closer (Can Çelik) (Can Çelik)
Armut (İrfan Berk Tükek),Cyeol (Yu Chung-yeol (유충열))
Armut (İrfan Berk Tükek),Pilot (Na Woo-hyung) (Na Woo-hyung (나우형))
Armut (İrfan Berk Tükek),Tolerant (Barış Çepnioğlu)
Armut (İrfan Berk Tükek),Enatron (Ilias Theodorou)
Closer (Can Çelik) (Can Çelik),Cyeol (Yu Chung-yeol (유충열))
Closer (Can Çelik) (Can Çelik),Pilot (Na Woo-hyung) (Na Woo-hyung (나우형))
Closer (Can Çelik) (Can Çelik),Tolerant (Barış Çepnioğlu)
Closer (Can Çelik) (Can Çelik),Enatron (Ilias Theodorou)
Cyeol (Yu Chung-yeol (유충열)),Pilot (Na Woo-hyung) (Na Woo-hyung (나우형))
Cyeol (Yu Chung-yeol (유충열)),Tolerant (Barış Çepnioğlu)
Cyeol (Yu Chung-yeol (유충열)),Enatron (Ilias Theodorou)
Pilot (Na Woo-hyung) (Na Woo-hyung (나우형)),Tolerant (Barış Çepnioğlu)
Pilot (Na Woo-hyung) (Na Woo-hyung (나우형)),Enatron (Ilias Theodorou)
Tolerant (Barış Çepnioğlu),Enatron (Ilias Theodorou)
Vizicsacsi (Tamás Kiss),Xerxe (Andrei Dragomir)
Vizicsacsi (Tamás Kiss),Humanoid (Marek Brázda)
Vizicsacsi (Tamás Kiss),Kobbe (Kasper Kobberup)
Vizicsacsi (Tamás Kiss),Norskeren (Tore Hoel Eilertsen)
Vizicsacsi (Tamás Kiss),Duke (Hadrien Forestier) (Hadrien Forestier)
Xerxe (Andrei Dragomir),Humanoid (Marek Brázda)
Xerxe (Andrei Dragomir),Kobbe (Kasper Kobberup)
Xerxe (Andrei Dragomir),Norskeren (Tore Hoel Eilertsen)
Xerxe (Andrei Dragomir),Duke (Hadrien Forestier) (Hadrien Forestier)
Humanoid (Marek Brázda),Kobbe (Kasper Kobberup)
Humanoid (Marek Brázda),Norskeren (Tore Hoel Eilertsen)
Humanoid (Marek Brázda),Duke (Hadrien Forestier) (Hadrien Forestier)
Kobbe (Kasper Kobberup),Norskeren (Tore Hoel Eilertsen)
Kobbe (Kasper Kobberup),Duke (Hadrien Forestier) (Hadrien Forestier)
Norskeren (Tore Hoel Eilertsen),Duke (Hadrien Forestier) (Hadrien Forestier)
BOSS (Vladislav Fomin) (Vladislav Fomin),AHaHaCiK (Kirill Skvortsov)
BOSS (Vladislav Fomin) (Vladislav Fomin),Nomanz (Lev Yakshin)
BOSS (Vladislav Fomin) (Vladislav Fomin),Innaxe (Nihat Aliev)
BOSS (Vladislav Fomin) (Vladislav Fomin),EDward (Edward Abgaryan)
BOSS (Vladislav Fomin) (Vladislav Fomin),Sheepy (Fabian Mallant)
AHaHaCiK (Kirill Skvortsov),Nomanz (Lev Yakshin)
AHaHaCiK (Kirill Skvortsov),Innaxe (Nihat Aliev)
AHaHaCiK (Kirill Skvortsov),EDward (Edward Abgaryan)
AHaHaCiK (Kirill Skvortsov),Sheepy (Fabian Mallant)
Nomanz (Lev Yakshin),Innaxe (Nihat Aliev)
Nomanz (Lev Yakshin),EDward (Edward Abgaryan)
Nomanz (Lev Yakshin),Sheepy (Fabian Mallant)
Innaxe (Nihat Aliev),EDward (Edward Abgaryan)
Innaxe (Nihat Aliev),Sheepy (Fabian Mallant)
EDward (Edward Abgaryan),Sheepy (Fabian Mallant)
Ziv (Chen Yi) (Chen Yi (陳奕)),Alex (Chen Yu-Ming (陳煜明))
Ziv (Chen Yi) (Chen Yi (陳奕)),Rainbow (Kim Soo-gi) (Kim Soo-gi (김수기))
Ziv (Chen Yi) (Chen Yi (陳奕)),Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維))
Ziv (Chen Yi) (Chen Yi (陳奕)),Wako (Tsou Wei-Yang (鄒惟洋))
Ziv (Chen Yi) (Chen Yi (陳奕)),Ysera (Wang Tsung-Chih (汪宗志))
Ziv (Chen Yi) (Chen Yi (陳奕)),NeXAbc (Chiu Po-Chieh (邱柏傑))
Alex (Chen Yu-Ming (陳煜明)),Rainbow (Kim Soo-gi) (Kim Soo-gi (김수기))
Alex (Chen Yu-Ming (陳煜明)),Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維))
Alex (Chen Yu-Ming (陳煜明)),Wako (Tsou Wei-Yang (鄒惟洋))
Alex (Chen Yu-Ming (陳煜明)),Ysera (Wang Tsung-Chih (汪宗志))
Alex (Chen Yu-Ming (陳煜明)),NeXAbc (Chiu Po-Chieh (邱柏傑))
Rainbow (Kim Soo-gi) (Kim Soo-gi (김수기)),Wako (Tsou Wei-Yang (鄒惟洋))
Rainbow (Kim Soo-gi) (Kim Soo-gi (김수기)),Ysera (Wang Tsung-Chih (汪宗志))
Rainbow (Kim Soo-gi) (Kim Soo-gi (김수기)),NeXAbc (Chiu Po-Chieh (邱柏傑))
Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維)),Wako (Tsou Wei-Yang (鄒惟洋))
Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維)),Ysera (Wang Tsung-Chih (汪宗志))
Apex (Hsieh Chia-Wei) (Hsieh Chia-Wei (謝家維)),NeXAbc (Chiu Po-Chieh (邱柏傑))
Wako (Tsou Wei-Yang (鄒惟洋)),Ysera (Wang Tsung-Chih (汪宗志))
Wako (Tsou Wei-Yang (鄒惟洋)),NeXAbc (Chiu Po-Chieh (邱柏傑))
Ysera (Wang Tsung-Chih (汪宗志)),NeXAbc (Chiu Po-Chieh (邱柏傑))
Licorice (Eric Ritchie),Nisqy (Yasin Dinçer)
Licorice (Eric Ritchie),Deftly (Matthew Chen)
Svenskeren (Dennis Johnsen),Nisqy (Yasin Dinçer)
Blaber (Robert Huang),Nisqy (Yasin Dinçer)
Blaber (Robert Huang),Deftly (Matthew Chen)
Nisqy (Yasin Dinçer),Sneaky (Zachary Scuderi)
Nisqy (Yasin Dinçer),Deftly (Matthew Chen)
Nisqy (Yasin Dinçer),Zeyzal (Tristan Stidam)
Nisqy (Yasin Dinçer),Reapered (Bok Han-gyu (복한규))
Deftly (Matthew Chen),Zeyzal (Tristan Stidam)
Deftly (Matthew Chen),Reapered (Bok Han-gyu (복한규))
Bwipo (Gabriël Rau),Nemesis (Tim Lipovšek)
Bwipo (Gabriël Rau),YoungBuck (Joey Steltenpool)
Broxah (Mads-Brock Pedersen),Nemesis (Tim Lipovšek)
Broxah (Mads-Brock Pedersen),YoungBuck (Joey Steltenpool)
Nemesis (Tim Lipovšek),Rekkles (Martin Larsson)
Nemesis (Tim Lipovšek),Hylissang (Zdravets Iliev Galabov)
Nemesis (Tim Lipovšek),YoungBuck (Joey Steltenpool)
Rekkles (Martin Larsson),YoungBuck (Joey Steltenpool)
Hylissang (Zdravets Iliev Galabov),YoungBuck (Joey Steltenpool)
GimGoon (Kim Han-saem (김한샘)),Tian (Gao Tian-Liang (高天亮))
GimGoon (Kim Han-saem (김한샘)),Doinb (Kim Tae-sang (김태상))
GimGoon (Kim Han-saem (김한샘)),Lwx (Lin Wei-Xiang (林炜翔))
GimGoon (Kim Han-saem (김한샘)),Crisp (Liu Qing-Song (刘青松))
GimGoon (Kim Han-saem (김한샘)),Fluidwind (Chen Ju-Chih (陳如治))
Tian (Gao Tian-Liang (高天亮)),Doinb (Kim Tae-sang (김태상))
Tian (Gao Tian-Liang (高天亮)),Lwx (Lin Wei-Xiang (林炜翔))
Tian (Gao Tian-Liang (高天亮)),Crisp (Liu Qing-Song (刘青松))
Tian (Gao Tian-Liang (高天亮)),Fluidwind (Chen Ju-Chih (陳如治))
Doinb (Kim Tae-sang (김태상)),Lwx (Lin Wei-Xiang (林炜翔))
Doinb (Kim Tae-sang (김태상)),Crisp (Liu Qing-Song (刘青松))
Doinb (Kim Tae-sang (김태상)),Fluidwind (Chen Ju-Chih (陳如治))
Lwx (Lin Wei-Xiang (林炜翔)),Crisp (Liu Qing-Song (刘青松))
Lwx (Lin Wei-Xiang (林炜翔)),Fluidwind (Chen Ju-Chih (陳如治))
Crisp (Liu Qing-Song (刘青松)),Fluidwind (Chen Ju-Chih (陳如治))
Wunder (Martin Hansen),Caps (Rasmus Winther)
Jankos (Marcin Jankowski),Caps (Rasmus Winther)
Jankos (Marcin Jankowski),Mikyx (Mihael Mehle)
Caps (Rasmus Winther),Perkz (Luka Perković)
Caps (Rasmus Winther),Mikyx (Mihael Mehle)
Caps (Rasmus Winther),GrabbZ (Fabian Lohmann)
Perkz (Luka Perković),Mikyx (Mihael Mehle)
Mikyx (Mihael Mehle),GrabbZ (Fabian Lohmann)
Zeros (Phạm Minh Lộc),Levi (Đỗ Duy Khánh)
Zeros (Phạm Minh Lộc),Kiaya (Trần Duy Sang)
Zeros (Phạm Minh Lộc),Zin (Nguyễn Tuấn Thọ)
Zeros (Phạm Minh Lộc),Hieu3 (Ngô Minh Hiếu)
Zeros (Phạm Minh Lộc),Slay (Nguyễn Ngọc Hùng)
Zeros (Phạm Minh Lộc),Yuna (Huỳnh Văn Tân)
Levi (Đỗ Duy Khánh),Kiaya (Trần Duy Sang)
Levi (Đỗ Duy Khánh),Zin (Nguyễn Tuấn Thọ)
Levi (Đỗ Duy Khánh),Hieu3 (Ngô Minh Hiếu)
Levi (Đỗ Duy Khánh),Slay (Nguyễn Ngọc Hùng)
Levi (Đỗ Duy Khánh),Yuna (Huỳnh Văn Tân)
Kiaya (Trần Duy Sang),Zin (Nguyễn Tuấn Thọ)
Kiaya (Trần Duy Sang),Hieu3 (Ngô Minh Hiếu)
Kiaya (Trần Duy Sang),Slay (Nguyễn Ngọc Hùng)
Kiaya (Trần Duy Sang),Yuna (Huỳnh Văn Tân)
Zin (Nguyễn Tuấn Thọ),Hieu3 (Ngô Minh Hiếu)
Zin (Nguyễn Tuấn Thọ),Slay (Nguyễn Ngọc Hùng)
Zin (Nguyễn Tuấn Thọ),Yuna (Huỳnh Văn Tân)
Hieu3 (Ngô Minh Hiếu),Yuna (Huỳnh Văn Tân)
Slay (Nguyễn Ngọc Hùng),Yuna (Huỳnh Văn Tân)
Sword (Choi Sung-won (최성원)),Tarzan (Lee Seung-yong) (Lee Seung-yong (이승용))
Sword (Choi Sung-won (최성원)),Chovy (Jeong Ji-hoon (정지훈))
Sword (Choi Sung-won (최성원)),Viper (Park Do-hyeon) (Park Do-hyeon (박도현))
Sword (Choi Sung-won (최성원)),Lehends (Son Si-woo (손시우))
Sword (Choi Sung-won (최성원)),Chaos (Byun Young-sub) (Byun Young-sub (변영섭))
Tarzan (Lee Seung-yong) (Lee Seung-yong (이승용)),Chovy (Jeong Ji-hoon (정지훈))
Tarzan (Lee Seung-yong) (Lee Seung-yong (이승용)),Viper (Park Do-hyeon) (Park Do-hyeon (박도현))
Tarzan (Lee Seung-yong) (Lee Seung-yong (이승용)),Lehends (Son Si-woo (손시우))
Tarzan (Lee Seung-yong) (Lee Seung-yong (이승용)),Chaos (Byun Young-sub) (Byun Young-sub (변영섭))
Chovy (Jeong Ji-hoon (정지훈)),Viper (Park Do-hyeon) (Park Do-hyeon (박도현))
Chovy (Jeong Ji-hoon (정지훈)),Lehends (Son Si-woo (손시우))
Chovy (Jeong Ji-hoon (정지훈)),Chaos (Byun Young-sub) (Byun Young-sub (변영섭))
Viper (Park Do-hyeon) (Park Do-hyeon (박도현)),Lehends (Son Si-woo (손시우))
Viper (Park Do-hyeon) (Park Do-hyeon (박도현)),Chaos (Byun Young-sub) (Byun Young-sub (변영섭))
Lehends (Son Si-woo (손시우)),Chaos (Byun Young-sub) (Byun Young-sub (변영섭))
TheShy (Kang Seung-lok (강승록)),Leyan (Lu Jue (卢掘))
TheShy (Kang Seung-lok (강승록)),Mafa (Won Sang-yeon (원상연))
Leyan (Lu Jue (卢掘)),Rookie (Song Eui-jin (송의진))
Leyan (Lu Jue (卢掘)),JackeyLove (Yu Wen-Bo (喻文波))
Leyan (Lu Jue (卢掘)),Baolan (Wang Liu-Yi (王柳羿))
Leyan (Lu Jue (卢掘)),Mafa (Won Sang-yeon (원상연))
Ning (Gao Zhen-Ning (高振宁)),Mafa (Won Sang-yeon (원상연))
JackeyLove (Yu Wen-Bo (喻文波)),Mafa (Won Sang-yeon (원상연))
Baolan (Wang Liu-Yi (王柳羿)),Mafa (Won Sang-yeon (원상연))
Rest (Hsu Shih-Chieh (徐士傑)),Hana (Chen Chih-Hao (陳志豪))
Rest (Hsu Shih-Chieh (徐士傑)),FoFo (Chu Chun-Lan (朱駿嵐))
Rest (Hsu Shih-Chieh (徐士傑)),Lilv (Chen Chin-Han (陳縉翰))
Rest (Hsu Shih-Chieh (徐士傑)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Rest (Hsu Shih-Chieh (徐士傑)),Morning (Chen Kuan-Ting (陳冠廷))
Hana (Chen Chih-Hao (陳志豪)),FoFo (Chu Chun-Lan (朱駿嵐))
Hana (Chen Chih-Hao (陳志豪)),Lilv (Chen Chin-Han (陳縉翰))
Hana (Chen Chih-Hao (陳志豪)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Hana (Chen Chih-Hao (陳志豪)),Morning (Chen Kuan-Ting (陳冠廷))
FoFo (Chu Chun-Lan (朱駿嵐)),Lilv (Chen Chin-Han (陳縉翰))
FoFo (Chu Chun-Lan (朱駿嵐)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
FoFo (Chu Chun-Lan (朱駿嵐)),Morning (Chen Kuan-Ting (陳冠廷))
Lilv (Chen Chin-Han (陳縉翰)),Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強))
Lilv (Chen Chin-Han (陳縉翰)),Morning (Chen Kuan-Ting (陳冠廷))
Koala (Lin Chih-Chiang) (Lin Chih-Chiang (林志強)),Morning (Chen Kuan-Ting (陳冠廷))
Langx (Xie Zhen-Ying (谢镇营)),Karsa (Hung Hau-Hsuan (洪浩軒))
Langx (Xie Zhen-Ying (谢镇营)),Xiaohu (Li Yuan-Hao (李元浩))
Langx (Xie Zhen-Ying (谢镇营)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Langx (Xie Zhen-Ying (谢镇营)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Langx (Xie Zhen-Ying (谢镇营)),Steak (Chou Lu-Hsi (周律希))
Xiaohu (Li Yuan-Hao (李元浩)),Steak (Chou Lu-Hsi (周律希))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Steak (Chou Lu-Hsi (周律希))
Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明)),Steak (Chou Lu-Hsi (周律希))
Khan (Kim Dong-ha (김동하)),Clid (Kim Tae-min (김태민))
Khan (Kim Dong-ha (김동하)),Faker (Lee Sang-hyeok (이상혁))
Khan (Kim Dong-ha (김동하)),Teddy (Park Jin-seong (박진성))
Khan (Kim Dong-ha (김동하)),Effort (Lee Sang-ho (이상호))
Khan (Kim Dong-ha (김동하)),Mata (Cho Se-hyoung (조세형))
Khan (Kim Dong-ha (김동하)),Zefa (Lee Jae-min (이재민))
Clid (Kim Tae-min (김태민)),Faker (Lee Sang-hyeok (이상혁))
Clid (Kim Tae-min (김태민)),Teddy (Park Jin-seong (박진성))
Clid (Kim Tae-min (김태민)),Effort (Lee Sang-ho (이상호))
Clid (Kim Tae-min (김태민)),Mata (Cho Se-hyoung (조세형))
Clid (Kim Tae-min (김태민)),Zefa (Lee Jae-min (이재민))
Faker (Lee Sang-hyeok (이상혁)),Teddy (Park Jin-seong (박진성))
Faker (Lee Sang-hyeok (이상혁)),Effort (Lee Sang-ho (이상호))
Faker (Lee Sang-hyeok (이상혁)),Mata (Cho Se-hyoung (조세형))
Faker (Lee Sang-hyeok (이상혁)),Zefa (Lee Jae-min (이재민))
Teddy (Park Jin-seong (박진성)),Effort (Lee Sang-ho (이상호))
Teddy (Park Jin-seong (박진성)),Mata (Cho Se-hyoung (조세형))
Teddy (Park Jin-seong (박진성)),Zefa (Lee Jae-min (이재민))
Effort (Lee Sang-ho (이상호)),Zefa (Lee Jae-min (이재민))
Mata (Cho Se-hyoung (조세형)),Zefa (Lee Jae-min (이재민))
Impact (Jeong Eon-young (정언영)),CoreJJ (Jo Yong-in (조용인))
Xmithie (Jake Puchero),Incarnati0n (Nicolaj Jensen)
Xmithie (Jake Puchero),CoreJJ (Jo Yong-in (조용인))
Incarnati0n (Nicolaj Jensen),Doublelift (Yiliang Peng)
Incarnati0n (Nicolaj Jensen),CoreJJ (Jo Yong-in (조용인))
Incarnati0n (Nicolaj Jensen),Cain (Jang Nu-ri (장누리))
Doublelift (Yiliang Peng),CoreJJ (Jo Yong-in (조용인))
CoreJJ (Jo Yong-in (조용인)),Cain (Jang Nu-ri (장누리))
Tay (Rodrigo Panisa),Shini (Diogo Rogê)
Tay (Rodrigo Panisa),Envy (Bruno Farias) (Bruno Farias)
Tay (Rodrigo Panisa),micaO (Micael Rodrigues)
Tay (Rodrigo Panisa),RedBert (Ygor Freitas)
Tay (Rodrigo Panisa),Maestro (Lucas Pierre) (Lucas Pierre)
Shini (Diogo Rogê),Envy (Bruno Farias) (Bruno Farias)
Shini (Diogo Rogê),micaO (Micael Rodrigues)
Shini (Diogo Rogê),RedBert (Ygor Freitas)
Shini (Diogo Rogê),Maestro (Lucas Pierre) (Lucas Pierre)
Envy (Bruno Farias) (Bruno Farias),micaO (Micael Rodrigues)
Envy (Bruno Farias) (Bruno Farias),RedBert (Ygor Freitas)
Envy (Bruno Farias) (Bruno Farias),Maestro (Lucas Pierre) (Lucas Pierre)
micaO (Micael Rodrigues),RedBert (Ygor Freitas)
micaO (Micael Rodrigues),Maestro (Lucas Pierre) (Lucas Pierre)
RedBert (Ygor Freitas),Maestro (Lucas Pierre) (Lucas Pierre)
Topoon (Kim Ji-hoon (김지훈)),Babip (Leo Romer)
Topoon (Kim Ji-hoon (김지훈)),Tally (James Shute)
Topoon (Kim Ji-hoon (김지훈)),Raes (Quin Korebrits)
Topoon (Kim Ji-hoon (김지훈)),Isles (Jonah Rosario)
Topoon (Kim Ji-hoon (김지훈)),Denian (James Goddard)
Babip (Leo Romer),Tally (James Shute)
Babip (Leo Romer),Raes (Quin Korebrits)
Babip (Leo Romer),Isles (Jonah Rosario)
Babip (Leo Romer),Denian (James Goddard)
Tally (James Shute),Raes (Quin Korebrits)
Tally (James Shute),Isles (Jonah Rosario)
Tally (James Shute),Denian (James Goddard)
Raes (Quin Korebrits),Isles (Jonah Rosario)
Raes (Quin Korebrits),Denian (James Goddard)
Isles (Jonah Rosario),Denian (James Goddard)
Langx (Xie Zhen-Ying (谢镇营)),Peanut (Han Wang-ho (한왕호))
Langx (Xie Zhen-Ying (谢镇营)),xiye (Su Han-Wei (苏汉伟))
Langx (Xie Zhen-Ying (谢镇营)),Kkramer (Ha Jong-hun (하종훈))
Langx (Xie Zhen-Ying (谢镇营)),Mark (Ling Xu) (Ling Xu (凌旭))
Langx (Xie Zhen-Ying (谢镇营)),Maizijian (Zeng Tao (曾韬))
Langx (Xie Zhen-Ying (谢镇营)),Eimy (Xie Dan (谢丹))
Peanut (Han Wang-ho (한왕호)),xiye (Su Han-Wei (苏汉伟))
Peanut (Han Wang-ho (한왕호)),Kkramer (Ha Jong-hun (하종훈))
Peanut (Han Wang-ho (한왕호)),Mark (Ling Xu) (Ling Xu (凌旭))
Peanut (Han Wang-ho (한왕호)),Maizijian (Zeng Tao (曾韬))
Peanut (Han Wang-ho (한왕호)),Eimy (Xie Dan (谢丹))
xiye (Su Han-Wei (苏汉伟)),Kkramer (Ha Jong-hun (하종훈))
xiye (Su Han-Wei (苏汉伟)),Mark (Ling Xu) (Ling Xu (凌旭))
xiye (Su Han-Wei (苏汉伟)),Maizijian (Zeng Tao (曾韬))
